date_,adj close_mphasis.ns,close_mphasis.ns,high_mphasis.ns,low_mphasis.ns,open_mphasis.ns,volume_mphasis.ns
2025-01-17,2762.010009765625,2817.199951171875,2833.85009765625,2785.25,2819.050048828125,294222
2025-01-20,2750.294189453125,2805.25,2833.0,2751.60009765625,2820.0,276667
2025-01-21,2719.21533203125,2773.550048828125,2854.199951171875,2769.35009765625,2805.25,322108
2025-01-22,2753.921630859375,2808.949951171875,2813.949951171875,2753.89990234375,2773.85009765625,421294
2025-01-23,2861.766845703125,2918.949951171875,2948.0,2803.60009765625,2808.949951171875,830570
2025-01-24,2950.346923828125,3009.300048828125,3078.39990234375,2754.550048828125,2861.0,4727360
2025-01-27,2879.561279296875,2937.10009765625,3043.949951171875,2928.050048828125,2963.35009765625,1054296
2025-01-28,2827.25634765625,2883.75,3002.85009765625,2867.050048828125,2924.699951171875,843006
2025-01-29,2950.2978515625,3009.25,3018.449951171875,2900.10009765625,2900.10009765625,636180
2025-01-30,2811.4228515625,2867.60009765625,3011.199951171875,2837.5,2998.75,1251426
2025-01-31,2811.765869140625,2867.949951171875,2901.39990234375,2853.35009765625,2900.0,434230
2025-02-01,2743.676513671875,2798.5,2869.0,2776.25,2850.0,301341
2025-02-03,2762.54931640625,2817.75,2838.550048828125,2728.10009765625,2790.0,606662
2025-02-04,2750.490234375,2805.449951171875,2874.949951171875,2763.199951171875,2840.0,550653
2025-02-05,2786.22607421875,2841.89990234375,2862.800048828125,2805.800048828125,2824.0,327625
2025-02-06,2770.29443359375,2825.64990234375,2896.699951171875,2817.85009765625,2859.5,389617
2025-02-07,2812.30517578125,2868.5,2889.35009765625,2817.800048828125,2834.0,211878
2025-02-10,2732.352783203125,2786.949951171875,2888.5,2769.949951171875,2870.0,359767
2025-02-11,2660.439697265625,2713.60009765625,2794.0,2688.89990234375,2789.0,249486
2025-02-12,2614.360595703125,2666.60009765625,2744.449951171875,2657.60009765625,2729.0,732007
2025-02-13,2550.976806640625,2601.949951171875,2698.35009765625,2594.5,2675.0,559365
2025-02-14,2504.21142578125,2554.25,2630.050048828125,2530.85009765625,2630.050048828125,469018
2025-02-17,2540.584716796875,2591.35009765625,2594.89990234375,2507.0,2544.0,227875
2025-02-18,2528.427490234375,2578.949951171875,2615.35009765625,2530.0,2591.0,276630
2025-02-19,2560.0947265625,2611.25,2630.0,2552.300048828125,2572.39990234375,251079
2025-02-20,2585.58544921875,2637.25,2642.10009765625,2589.5,2601.35009765625,279331
2025-02-21,2517.2509765625,2567.550048828125,2650.949951171875,2555.5,2640.0,248774
2025-02-24,2439.1611328125,2487.89990234375,2539.0,2463.050048828125,2536.550048828125,430982
2025-02-25,2404.846923828125,2452.89990234375,2495.25,2440.0,2470.5,268308
2025-02-27,2329.845458984375,2376.39990234375,2449.0,2360.0,2445.0,775514
2025-02-28,2203.2255859375,2247.25,2364.550048828125,2227.050048828125,2340.0,1097369
2025-03-03,2221.02001953125,2265.39990234375,2285.25,2238.300048828125,2260.0,442636
2025-03-04,2202.58837890625,2246.60009765625,2269.89990234375,2183.050048828125,2240.0,541824
2025-03-05,2262.638671875,2307.85009765625,2336.0,2173.0,2173.0,582517
2025-03-06,2297.099853515625,2343.0,2369.89990234375,2315.800048828125,2315.800048828125,560584
2025-03-07,2257.148193359375,2302.25,2329.949951171875,2275.0,2320.10009765625,314701
2025-03-10,2220.6279296875,2265.0,2317.5,2248.5,2276.14990234375,352043
2025-03-11,2233.226318359375,2277.85009765625,2284.14990234375,2200.0,2232.300048828125,281705
2025-03-12,2181.460693359375,2225.050048828125,2279.39990234375,2170.25,2261.0,436694
2025-03-13,2161.9501953125,2205.14990234375,2292.449951171875,2199.85009765625,2226.0,869498
2025-03-17,2157.097412109375,2200.199951171875,2236.199951171875,2181.550048828125,2207.10009765625,449847
2025-03-18,2157.097412109375,2200.199951171875,2200.199951171875,2200.199951171875,2200.199951171875,0
2025-03-19,2241.069580078125,2285.85009765625,2305.0,2236.5,2300.0,550648
2025-03-20,2260.677734375,2305.85009765625,2369.60009765625,2294.5,2300.25,637186
2025-03-21,2382.346435546875,2429.949951171875,2438.0,2240.39990234375,2280.0,1232731
2025-03-24,2434.30810546875,2482.949951171875,2508.0,2405.39990234375,2436.25,433340
2025-03-25,2484.750244140625,2534.39990234375,2559.800048828125,2475.050048828125,2513.300048828125,966857
2025-03-26,2465.877197265625,2515.14990234375,2572.300048828125,2505.10009765625,2530.0,781651
2025-03-27,2478.671630859375,2528.199951171875,2539.5,2488.0,2497.0,458236
2025-03-28,2451.22021484375,2500.199951171875,2559.0,2477.10009765625,2518.0,390216
2025-04-01,2398.8173828125,2446.75,2497.14990234375,2402.0,2402.0,379487
2025-04-02,2425.925537109375,2474.39990234375,2502.949951171875,2437.35009765625,2461.0,294985
2025-04-03,2327.541748046875,2374.050048828125,2418.449951171875,2354.0,2390.050048828125,556470
2025-04-04,2185.529296875,2229.199951171875,2369.949951171875,2220.0,2360.0,705009
2025-04-07,2061.01708984375,2102.199951171875,2120.949951171875,2044.550048828125,2063.5,573919
2025-04-08,2126.410400390625,2168.89990234375,2215.64990234375,2128.75,2155.5,645228
2025-04-09,2076.11572265625,2117.60009765625,2150.85009765625,2051.0,2110.0,1248075
2025-04-11,2118.22412109375,2160.550048828125,2220.0,2145.050048828125,2220.0,480772
2025-04-15,2225.23583984375,2269.699951171875,2278.0,2185.0,2202.89990234375,747484
2025-04-16,2222.686767578125,2267.10009765625,2283.5,2235.0,2270.10009765625,368946
2025-04-17,2229.157470703125,2273.699951171875,2284.5,2191.10009765625,2253.0,868626
2025-04-21,2334.061279296875,2380.699951171875,2418.5,2260.199951171875,2273.699951171875,1063680
2025-04-22,2354.748046875,2401.800048828125,2428.60009765625,2352.0,2381.699951171875,610522
2025-04-23,2458.18115234375,2507.300048828125,2523.89990234375,2435.39990234375,2459.0,1447072
2025-04-24,2419.749267578125,2468.10009765625,2539.0,2447.10009765625,2529.800048828125,823663
2025-04-25,2488.8681640625,2538.60009765625,2571.60009765625,2440.0,2502.0,3212180
2025-04-28,2454.357421875,2503.39990234375,2532.39990234375,2424.0,2532.0,1011111
2025-04-29,2462.69091796875,2511.89990234375,2539.89990234375,2471.5,2503.39990234375,669660
2025-04-30,2420.631591796875,2469.0,2548.5,2454.0,2503.199951171875,664812
2025-05-02,2409.65087890625,2457.800048828125,2521.60009765625,2447.0,2464.0,316115
2025-05-05,2407.984375,2456.10009765625,2507.5,2446.10009765625,2469.89990234375,267130
2025-05-06,2311.511962890625,2357.699951171875,2480.0,2352.0,2463.0,556788
2025-05-07,2355.14013671875,2402.199951171875,2407.5,2330.10009765625,2340.0,435576
2025-05-08,2328.374755859375,2374.89990234375,2427.89990234375,2362.60009765625,2407.0,430111
2025-05-09,2340.531982421875,2387.300048828125,2394.0,2311.10009765625,2350.5,344612
2025-05-12,2482.789306640625,2532.39990234375,2550.0,2415.0,2440.0,691719
2025-05-13,2441.808349609375,2490.60009765625,2532.10009765625,2484.0,2532.10009765625,284561
2025-05-14,2521.2216796875,2571.60009765625,2582.5,2473.10009765625,2475.0,626343
2025-05-15,2572.88916015625,2624.300048828125,2630.0,2556.699951171875,2580.0,642884
2025-05-16,2549.457275390625,2600.39990234375,2643.10009765625,2580.0,2630.0,412947
2025-05-19,2484.848388671875,2534.5,2600.0,2531.0,2600.0,377534
2025-05-20,2482.789306640625,2532.39990234375,2594.39990234375,2524.199951171875,2552.0,562623
2025-05-21,2507.495849609375,2557.60009765625,2568.60009765625,2510.0,2544.0,497535
2025-05-22,2493.8681640625,2543.699951171875,2554.89990234375,2501.0,2545.10009765625,398695
2025-05-23,2491.613037109375,2541.39990234375,2594.199951171875,2535.199951171875,2545.699951171875,493482
2025-05-26,2496.123046875,2546.0,2556.199951171875,2524.800048828125,2554.0,293829
2025-05-27,2488.083740234375,2537.800048828125,2553.699951171875,2514.199951171875,2546.10009765625,396746
2025-05-28,2481.9072265625,2531.5,2563.0,2522.10009765625,2549.800048828125,358982
2025-05-29,2516.123291015625,2566.39990234375,2586.199951171875,2538.800048828125,2560.0,563264
2025-05-30,2508.67236328125,2558.800048828125,2576.5,2538.60009765625,2574.89990234375,466811
2025-06-02,2442.298583984375,2491.10009765625,2503.89990234375,2386.699951171875,2461.5,1782200
2025-06-03,2452.396728515625,2501.39990234375,2533.699951171875,2480.699951171875,2520.0,470919
2025-06-04,2454.259521484375,2503.300048828125,2550.0,2490.300048828125,2512.0,606388
2025-06-05,2480.240478515625,2529.800048828125,2542.5,2467.10009765625,2510.0,362691
2025-06-06,2495.338623046875,2545.199951171875,2562.0,2506.300048828125,2539.0,801312
2025-06-09,2552.00634765625,2603.0,2632.300048828125,2553.60009765625,2560.10009765625,691277
2025-06-10,2619.06640625,2671.39990234375,2685.0,2605.10009765625,2616.300048828125,1221722
2025-06-11,2627.39990234375,2679.89990234375,2703.199951171875,2655.0,2675.0,844643
2025-06-12,2612.10546875,2664.300048828125,2701.0,2646.0,2679.89990234375,804368
2025-06-13,2592.399169921875,2644.199951171875,2684.60009765625,2592.10009765625,2635.0,267645
2025-06-16,2654.361083984375,2707.39990234375,2718.10009765625,2621.0,2644.89990234375,389765
2025-06-17,2640.63525390625,2693.39990234375,2725.0,2667.199951171875,2720.0,439638
2025-06-18,2634.7529296875,2687.39990234375,2709.800048828125,2671.199951171875,2691.0,262836
2025-06-19,2596.4189453125,2648.300048828125,2704.0,2625.10009765625,2696.199951171875,369450
2025-06-20,2643.28271484375,2696.10009765625,2705.89990234375,2647.199951171875,2651.199951171875,418896
2025-06-23,2620.8310546875,2673.199951171875,2697.699951171875,2650.0,2690.39990234375,303383
2025-06-24,2630.2431640625,2682.800048828125,2728.10009765625,2677.300048828125,2701.0,327260
2025-06-25,2698.67578125,2752.60009765625,2763.300048828125,2688.10009765625,2700.0,509014
2025-06-26,2747.59814453125,2802.5,2809.0,2740.800048828125,2762.0,551408
2025-06-27,2745.147216796875,2800.0,2883.0,2792.0,2810.0,967905
2025-06-30,2789.65771484375,2845.39990234375,2871.0,2802.5,2813.89990234375,412320
2025-07-01,2825.050537109375,2881.5,2888.60009765625,2845.39990234375,2845.39990234375,451128
2025-07-02,2831.913330078125,2888.5,2932.0,2875.0,2885.0,741113
2025-07-03,2826.3251953125,2882.800048828125,2912.89990234375,2880.0,2899.89990234375,196536
2025-07-04,2866.9140625,2924.199951171875,2927.89990234375,2882.89990234375,2902.5,221365
2025-07-07,2818.285888671875,2874.60009765625,2950.39990234375,2865.10009765625,2950.0,341950
2025-07-08,2852.60009765625,2909.60009765625,2937.0,2863.199951171875,2879.89990234375,450522
2025-07-09,2863.89990234375,2863.89990234375,2875.0,2830.800048828125,2858.0,444794
2025-07-10,2861.10009765625,2861.10009765625,2871.10009765625,2814.0,2840.0,406584
2025-07-11,2838.800048828125,2838.800048828125,2882.89990234375,2816.0,2834.0,509645
2025-07-14,2829.5,2829.5,2846.89990234375,2784.5,2828.0,371224
2025-07-15,2884.800048828125,2884.800048828125,2889.60009765625,2819.0,2829.5,348866
2025-07-16,2876.800048828125,2876.800048828125,2911.0,2857.89990234375,2884.0,305648
2025-07-17,2844.0,2844.0,2898.800048828125,2829.39990234375,2890.89990234375,333929
2025-07-18,2832.699951171875,2832.699951171875,2862.0,2800.199951171875,2857.0,217302
2025-07-21,2802.89990234375,2802.89990234375,2832.60009765625,2781.199951171875,2832.60009765625,194145
2025-07-22,2777.199951171875,2777.199951171875,2814.89990234375,2770.0,2809.800048828125,119617
2025-07-23,2736.39990234375,2736.39990234375,2798.0,2708.39990234375,2798.0,406908
2025-07-24,2653.5,2653.5,2750.0,2626.199951171875,2750.0,654406
2025-07-25,2625.0,2625.0,2792.0,2604.0,2621.0,1931951
2025-07-28,2703.800048828125,2703.800048828125,2750.300048828125,2661.5,2690.0,1505713
2025-07-29,2774.300048828125,2774.300048828125,2782.0,2687.0,2703.800048828125,633100
2025-07-30,2806.60009765625,2806.60009765625,2857.0,2772.0,2782.0,867993
2025-07-31,2790.199951171875,2790.199951171875,2818.39990234375,2747.39990234375,2791.39990234375,537398
2025-08-01,2757.39990234375,2757.39990234375,2799.89990234375,2735.699951171875,2790.89990234375,604083
2025-08-04,2747.300048828125,2747.300048828125,2775.0,2642.699951171875,2674.699951171875,506319
2025-08-05,2705.199951171875,2705.199951171875,2746.89990234375,2694.0,2746.89990234375,228414
2025-08-06,2654.10009765625,2654.10009765625,2716.5,2646.10009765625,2709.0,168222
2025-08-07,2702.699951171875,2702.699951171875,2707.0,2640.0,2647.10009765625,200594
2025-08-08,2695.89990234375,2695.89990234375,2704.0,2653.10009765625,2699.0,302616
2025-08-11,2672.199951171875,2672.199951171875,2704.89990234375,2650.0,2695.89990234375,297006
2025-08-12,2717.800048828125,2717.800048828125,2732.800048828125,2674.89990234375,2674.89990234375,438682
2025-08-13,2695.199951171875,2695.199951171875,2741.39990234375,2691.60009765625,2731.5,257068
2025-08-14,2720.199951171875,2720.199951171875,2746.89990234375,2698.199951171875,2700.5,463745
2025-08-18,2698.10009765625,2698.10009765625,2753.89990234375,2680.60009765625,2747.199951171875,143263
2025-08-19,2742.60009765625,2742.60009765625,2750.0,2673.60009765625,2701.0,176937
2025-08-20,2835.5,2835.5,2840.800048828125,2708.39990234375,2734.10009765625,489453
2025-08-21,2854.39990234375,2854.39990234375,2887.5,2815.10009765625,2845.0,456237
2025-08-22,2848.60009765625,2848.60009765625,2878.0,2824.0,2850.0,283753
2025-08-25,2917.699951171875,2917.699951171875,2967.60009765625,2900.0,2900.0,1159563
2025-08-26,2873.199951171875,2873.199951171875,2930.0,2865.39990234375,2900.0,757495
2025-08-28,2831.800048828125,2831.800048828125,2880.0,2822.5,2880.0,393518
2025-08-29,2788.0,2788.0,2852.10009765625,2780.39990234375,2840.0,220828
2025-09-01,2921.5,2921.5,2932.800048828125,2808.0,2808.0,682684
2025-09-02,2902.60009765625,2902.60009765625,2947.5,2886.89990234375,2910.0,309527
2025-09-03,2892.89990234375,2892.89990234375,2919.0,2842.699951171875,2902.60009765625,373223
2025-09-04,2861.199951171875,2861.199951171875,2915.0,2850.39990234375,2892.89990234375,261264
2025-09-05,2797.39990234375,2797.39990234375,2874.60009765625,2760.800048828125,2861.199951171875,614253
2025-09-08,2787.10009765625,2787.10009765625,2849.89990234375,2760.60009765625,2819.89990234375,338468
2025-09-09,2853.300048828125,2853.300048828125,2876.39990234375,2787.60009765625,2800.0,391809
2025-09-10,2968.39990234375,2968.39990234375,2988.39990234375,2867.300048828125,2869.0,1090464
2025-09-11,2925.5,2925.5,2982.699951171875,2895.800048828125,2980.199951171875,355515
2025-09-12,2904.199951171875,2904.199951171875,2949.5,2895.39990234375,2947.0,270909
2025-09-15,2939.199951171875,2939.199951171875,2944.0,2878.39990234375,2911.60009765625,449163
2025-09-16,2950.699951171875,2950.699951171875,2960.0,2930.10009765625,2939.800048828125,274021
2025-09-17,2978.10009765625,2978.10009765625,3008.199951171875,2951.800048828125,2960.0,580704
2025-09-18,3000.60009765625,3000.60009765625,3037.199951171875,2973.199951171875,2995.89990234375,451516
2025-09-19,2993.800048828125,2993.800048828125,3012.800048828125,2971.0,3002.199951171875,229066
2025-09-22,2852.39990234375,2852.39990234375,2924.89990234375,2817.0,2919.10009765625,778252
2025-09-23,2766.60009765625,2766.60009765625,2840.0,2753.39990234375,2840.0,845283
2025-09-24,2740.89990234375,2740.89990234375,2751.800048828125,2704.300048828125,2750.0,518369
2025-09-25,2717.39990234375,2717.39990234375,2758.39990234375,2684.5,2742.5,353350
2025-09-26,2642.39990234375,2642.39990234375,2717.39990234375,2631.0,2717.0,405140
2025-09-29,2678.10009765625,2678.10009765625,2689.0,2634.0,2652.0,458764
2025-09-30,2654.800048828125,2654.800048828125,2710.0,2634.10009765625,2705.0,504534
2025-10-01,2691.0,2691.0,2698.0,2630.0,2655.0,161664
2025-10-03,2736.89990234375,2736.89990234375,2742.199951171875,2680.0,2698.89990234375,617247
2025-10-06,2792.300048828125,2792.300048828125,2796.800048828125,2720.0,2736.89990234375,276653
2025-10-07,2817.699951171875,2817.699951171875,2822.0,2778.10009765625,2798.0,207553
2025-10-08,2799.800048828125,2799.800048828125,2885.0,2782.0,2782.0,742778
2025-10-09,2807.199951171875,2807.199951171875,2829.0,2790.699951171875,2800.0,472352
2025-10-10,2783.199951171875,2783.199951171875,2828.0,2756.10009765625,2828.0,299386
2025-10-13,2750.199951171875,2750.199951171875,2775.0,2733.0,2770.0,290341
2025-10-14,2745.300048828125,2745.300048828125,2791.300048828125,2732.60009765625,2775.0,145319
2025-10-15,2781.89990234375,2781.89990234375,2800.0,2748.0,2758.199951171875,359169
2025-10-16,2783.60009765625,2783.60009765625,2797.39990234375,2748.60009765625,2795.89990234375,191036
2025-10-17,2693.699951171875,2693.699951171875,2775.0,2689.10009765625,2775.0,465225
2025-10-20,2747.5,2747.5,2753.300048828125,2687.699951171875,2705.5,202423
2025-10-21,2740.699951171875,2740.699951171875,2764.0,2732.0,2756.0,30806
2025-10-23,2799.199951171875,2799.199951171875,2824.0,2769.5,2775.0,420173
2025-10-24,2818.89990234375,2818.89990234375,2833.5,2795.800048828125,2805.10009765625,237956
2025-10-27,2888.699951171875,2888.699951171875,2897.0,2835.0,2843.199951171875,377691
2025-10-28,2830.89990234375,2830.89990234375,2927.5,2820.0,2925.0,235233
2025-10-29,2874.60009765625,2874.60009765625,2897.39990234375,2801.0,2845.0,574786
2025-10-30,2893.699951171875,2893.699951171875,2907.0,2854.0,2883.0,325329
2025-10-31,2764.39990234375,2764.39990234375,2961.199951171875,2752.0,2950.0,1346667
2025-11-03,2784.199951171875,2784.199951171875,2790.0,2731.0,2764.39990234375,570679
2025-11-04,2766.60009765625,2766.60009765625,2812.5,2755.0,2785.0,225861
2025-11-05,2766.60009765625,2766.60009765625,2766.60009765625,2766.60009765625,2766.60009765625,0
2025-11-06,2773.89990234375,2773.89990234375,2786.0,2743.60009765625,2763.89990234375,354396
2025-11-07,2736.0,2736.0,2764.800048828125,2705.300048828125,2761.0,268774
2025-11-10,2776.199951171875,2776.199951171875,2804.0,2726.60009765625,2736.0,430038
2025-11-11,2777.5,2777.5,2798.89990234375,2758.5,2785.0,590878
2025-11-12,2825.800048828125,2825.800048828125,2859.0,2788.0,2795.0,558402
2025-11-13,2822.0,2822.0,2843.89990234375,2801.10009765625,2835.89990234375,312058
2025-11-14,2772.10009765625,2772.10009765625,2814.0,2744.10009765625,2790.0,430174
2025-11-17,2688.699951171875,2688.699951171875,2798.89990234375,2676.89990234375,2785.89990234375,794655
2025-11-18,2658.5,2658.5,2708.0,2626.800048828125,2651.0,4967271
2025-11-19,2713.699951171875,2713.699951171875,2725.89990234375,2665.39990234375,2674.5,814207
2025-11-20,2740.39990234375,2740.39990234375,2758.89990234375,2702.89990234375,2736.800048828125,1216126
2025-11-21,2747.10009765625,2747.10009765625,2777.199951171875,2713.5,2734.89990234375,2115723
2025-11-24,2765.300048828125,2765.300048828125,2821.60009765625,2751.699951171875,2757.10009765625,1388293
2025-11-25,2797.199951171875,2797.199951171875,2809.0,2760.0,2782.89990234375,599773
2025-11-26,2800.199951171875,2800.199951171875,2820.89990234375,2775.89990234375,2802.300048828125,671295
2025-11-27,2791.5,2791.5,2827.0,2783.0,2810.0,683457
2025-11-28,2811.39990234375,2811.39990234375,2819.5,2787.300048828125,2805.10009765625,295505
2025-12-01,2832.300048828125,2832.300048828125,2842.60009765625,2809.89990234375,2822.0,312556
2025-12-02,2838.10009765625,2838.10009765625,2849.0,2810.0,2820.10009765625,309489
2025-12-03,2861.0,2861.0,2875.0,2829.300048828125,2838.10009765625,474601
2025-12-04,2908.39990234375,2908.39990234375,2933.10009765625,2865.0,2865.0,866476
2025-12-05,2953.60009765625,2953.60009765625,2968.89990234375,2911.89990234375,2911.89990234375,810701
2025-12-08,2896.800048828125,2896.800048828125,2968.300048828125,2868.699951171875,2968.300048828125,789218
2025-12-09,2878.800048828125,2878.800048828125,2919.10009765625,2841.800048828125,2890.0,368244
2025-12-10,2857.5,2857.5,2896.60009765625,2840.0,2878.800048828125,263746
2025-12-11,2894.89990234375,2894.89990234375,2916.300048828125,2848.0,2857.5,267730
2025-12-12,2912.699951171875,2912.699951171875,2926.39990234375,2885.199951171875,2919.0,140084
2025-12-15,2897.89990234375,2897.89990234375,2903.5,2860.300048828125,2895.699951171875,207272
2025-12-16,2863.10009765625,2863.10009765625,2892.0,2842.10009765625,2892.0,242376
2025-12-17,2865.300048828125,2865.300048828125,2896.60009765625,2856.699951171875,2863.0,247800
2025-12-18,2887.89990234375,2887.89990234375,2916.0,2860.300048828125,2879.300048828125,426920
2025-12-19,2890.199951171875,2890.199951171875,2913.699951171875,2870.0,2913.699951171875,410473
2025-12-22,2887.0,2887.0,2905.0,2817.0,2902.89990234375,923952
2025-12-23,2938.39990234375,2938.39990234375,2945.0,2863.300048828125,2891.800048828125,453003
2025-12-24,2891.89990234375,2891.89990234375,2945.0,2884.300048828125,2934.0,351406
2025-12-26,2850.60009765625,2850.60009765625,2913.0,2843.800048828125,2900.0,151986
2025-12-29,2812.300048828125,2812.300048828125,2874.699951171875,2791.0,2850.60009765625,331924
2025-12-30,2795.699951171875,2795.699951171875,2811.0,2773.199951171875,2810.89990234375,308588
2025-12-31,2791.199951171875,2791.199951171875,2818.300048828125,2776.199951171875,2795.89990234375,137856
2026-01-01,2828.60009765625,2828.60009765625,2840.89990234375,2788.89990234375,2788.89990234375,96465
2026-01-02,2807.199951171875,2807.199951171875,2844.300048828125,2800.199951171875,2842.0,124901
2026-01-05,2801.89990234375,2801.89990234375,2817.300048828125,2761.60009765625,2802.0,166865
2026-01-06,2816.0,2816.0,2837.0,2793.10009765625,2805.0,378512
2026-01-07,2874.800048828125,2874.800048828125,2881.0,2806.199951171875,2819.89990234375,376876
2026-01-08,2817.199951171875,2817.199951171875,2891.0,2801.39990234375,2881.699951171875,404363
2026-01-09,2838.199951171875,2838.199951171875,2852.39990234375,2795.300048828125,2817.199951171875,317088
2026-01-12,2832.199951171875,2832.199951171875,2849.39990234375,2789.300048828125,2838.800048828125,219456
2026-01-13,2873.699951171875,2873.699951171875,2878.5,2805.0,2832.0,314103
2026-01-14,2788.800048828125,2788.800048828125,2882.89990234375,2773.699951171875,2876.10009765625,363314
2026-01-15,2788.800048828125,2788.800048828125,2788.800048828125,2788.800048828125,2788.800048828125,0
2026-01-16,2886.5,2886.5,2929.89990234375,2805.5,2805.5,1193508
