date_,adj close_nhpc.ns,close_nhpc.ns,high_nhpc.ns,low_nhpc.ns,open_nhpc.ns,volume_nhpc.ns
2024-01-16,69.13616180419922,72.3499984741211,74.0999984741211,71.1500015258789,72.9000015258789,46560482
2024-01-17,69.75729370117188,73.0,74.4000015258789,70.1500015258789,71.44999694824219,54032963
2024-01-18,67.94168853759766,71.0999984741211,72.1500015258789,68.55000305175781,69.0,157329595
2024-01-19,70.28286743164062,73.55000305175781,75.3499984741211,70.1500015258789,70.3499984741211,223892254
2024-01-23,72.57624816894531,75.94999694824219,84.1500015258789,75.19999694824219,83.30000305175781,181342574
2024-01-24,76.82858276367188,80.4000015258789,81.69999694824219,75.44999694824219,76.5,159093882
2024-01-25,79.59976959228516,83.30000305175781,84.4000015258789,80.44999694824219,81.5,143423574
2024-01-29,83.0876235961914,86.94999694824219,89.5999984741211,84.80000305175781,85.5,229399393
2024-01-30,83.70874786376953,87.5999984741211,92.0,87.19999694824219,89.55000305175781,241812307
2024-01-31,86.90994262695312,90.94999694824219,91.75,87.8499984741211,88.44999694824219,139472846
2024-02-01,87.33995819091797,91.4000015258789,93.94999694824219,90.19999694824219,91.94999694824219,171023321
2024-02-02,96.17906188964844,100.6500015258789,103.0,92.25,92.8499984741211,502923653
2024-02-05,99.04580688476562,103.6500015258789,115.8499984741211,98.55000305175781,105.75,624762919
2024-02-06,96.75241088867188,101.25,109.0999984741211,100.0999984741211,107.05000305175781,249855866
2024-02-07,98.13799285888672,102.69999694824219,105.25,100.80000305175781,102.94999694824219,166753801
2024-02-08,96.99130249023438,101.5,104.75,100.0,103.75,117672992
2024-02-09,91.97451782226562,96.25,102.19999694824219,92.5,102.19999694824219,220190578
2024-02-12,77.40191650390625,81.0,95.9000015258789,77.6500015258789,95.5,389284421
2024-02-13,81.98870849609375,85.80000305175781,87.8499984741211,77.5,80.94999694824219,400673877
2024-02-14,84.61656188964844,88.55000305175781,89.80000305175781,83.05000305175781,84.05000305175781,252396060
2024-02-15,88.48664855957031,92.5999984741211,96.55000305175781,89.3499984741211,90.9000015258789,284629734
2024-02-16,88.72554016113281,92.8499984741211,95.9000015258789,92.0999984741211,93.30000305175781,136095716
2024-02-19,92.50008392333984,96.80000305175781,98.9000015258789,94.05000305175781,94.4000015258789,222980210
2024-02-20,90.58892822265625,94.80000305175781,98.69999694824219,94.19999694824219,97.5999984741211,134072640
2024-02-21,88.534423828125,92.6500015258789,96.5,91.55000305175781,95.75,114645187
2024-02-22,91.29961395263672,94.0999984741211,94.9000015258789,88.5999984741211,92.4000015258789,172188774
2024-02-23,88.92252349853516,91.6500015258789,94.80000305175781,91.1500015258789,94.5,85253172
2024-02-26,89.4561538696289,92.19999694824219,94.0999984741211,90.55000305175781,90.75,91726112
2024-02-27,87.51567077636719,90.19999694824219,93.0,89.8499984741211,92.5,60296472
2024-02-28,85.42965698242188,88.05000305175781,91.4000015258789,87.05000305175781,90.69999694824219,77320909
2024-02-29,85.52667999267578,88.1500015258789,89.30000305175781,86.05000305175781,88.0999984741211,105860700
2024-03-01,87.17609405517578,89.8499984741211,91.6500015258789,88.9000015258789,89.0,74783203
2024-03-04,86.44841003417969,89.0999984741211,91.44999694824219,88.80000305175781,91.0,52574324
2024-03-05,89.6987075805664,92.44999694824219,93.19999694824219,88.19999694824219,89.0,115253956
2024-03-06,88.77698516845703,91.5,95.5,90.80000305175781,93.5999984741211,120174834
2024-03-07,87.37013244628906,90.05000305175781,91.55000305175781,89.75,91.5,59575340
2024-03-11,87.4671630859375,90.1500015258789,91.94999694824219,89.3499984741211,90.5999984741211,63463093
2024-03-12,84.07132720947266,86.6500015258789,90.44999694824219,86.30000305175781,89.94999694824219,65379094
2024-03-13,75.82427978515625,78.1500015258789,86.5,77.3499984741211,86.1500015258789,191612158
2024-03-14,82.5189437866211,85.05000305175781,86.69999694824219,73.5999984741211,78.55000305175781,218653139
2024-03-15,80.48143005371094,82.94999694824219,87.80000305175781,80.5999984741211,85.05000305175781,160183221
2024-03-18,80.0448226928711,82.5,85.9000015258789,82.0,84.0999984741211,111196804
2024-03-19,79.99630737304688,82.44999694824219,83.5,81.5,82.5,74817247
2024-03-20,80.3843994140625,82.8499984741211,83.75,80.69999694824219,83.0,71356984
2024-03-21,81.59721374511719,84.0999984741211,85.3499984741211,83.4000015258789,84.0999984741211,70691447
2024-03-22,82.5189437866211,85.05000305175781,86.55000305175781,83.55000305175781,83.55000305175781,76449026
2024-03-26,83.14958953857422,85.69999694824219,86.44999694824219,84.6500015258789,85.5,50935015
2024-03-27,86.20584869384766,88.8499984741211,90.5999984741211,86.25,86.25,120301969
2024-03-28,87.03054809570312,89.69999694824219,90.94999694824219,88.69999694824219,90.4000015258789,79330957
2024-04-01,87.80674743652344,90.5,90.9000015258789,89.4000015258789,90.6500015258789,55190742
2024-04-02,89.4561538696289,92.19999694824219,92.8499984741211,89.5999984741211,90.94999694824219,99675395
2024-04-03,90.42638397216797,93.19999694824219,93.5999984741211,91.1500015258789,92.0,75480238
2024-04-04,91.88175201416016,94.69999694824219,95.5,93.4000015258789,93.80000305175781,87262326
2024-04-05,91.15406799316406,93.94999694824219,95.3499984741211,92.69999694824219,95.0,74266481
2024-04-08,89.60169219970703,92.3499984741211,94.69999694824219,92.0,94.5,44069047
2024-04-09,88.43740844726562,91.1500015258789,92.94999694824219,90.30000305175781,92.25,43696280
2024-04-10,90.08680725097656,92.8499984741211,93.30000305175781,90.69999694824219,91.3499984741211,48274768
2024-04-12,89.50466918945312,92.25,94.19999694824219,91.8499984741211,92.0999984741211,48418306
2024-04-15,86.30286407470703,88.94999694824219,90.5999984741211,86.8499984741211,88.3499984741211,71102656
2024-04-16,88.48591613769531,91.19999694824219,91.80000305175781,87.69999694824219,88.0,50348939
2024-04-18,86.83650207519531,89.5,92.94999694824219,89.05000305175781,91.69999694824219,47681863
2024-04-19,84.55644226074219,87.1500015258789,89.1500015258789,87.0,88.69999694824219,74207139
2024-04-22,85.91478729248047,88.55000305175781,89.69999694824219,88.30000305175781,88.80000305175781,32690525
2024-04-23,87.07906341552734,89.75,90.5999984741211,88.9000015258789,89.0999984741211,42558278
2024-04-24,87.5641860961914,90.25,91.19999694824219,89.69999694824219,90.5999984741211,32505222
2024-04-25,88.34038543701172,91.05000305175781,91.6500015258789,90.0,90.4000015258789,34351777
2024-04-26,89.79573822021484,92.55000305175781,94.0,91.1500015258789,91.44999694824219,66165102
2024-04-29,90.62043762207031,93.4000015258789,94.4000015258789,92.69999694824219,93.44999694824219,53824312
2024-04-30,93.33711242675781,96.19999694824219,96.69999694824219,93.3499984741211,93.94999694824219,110494020
2024-05-02,95.08354187011719,98.0,99.19999694824219,97.0,97.44999694824219,98993366
2024-05-03,96.29634857177734,99.25,101.3499984741211,97.30000305175781,98.80000305175781,113971395
2024-05-06,98.7219467163086,101.75,103.5,97.0,101.0,188776678
2024-05-07,94.2103271484375,97.0999984741211,102.3499984741211,96.05000305175781,101.9000015258789,108728559
2024-05-08,95.90825653076172,98.8499984741211,100.5999984741211,95.55000305175781,97.4000015258789,113113556
2024-05-09,90.86300659179688,93.6500015258789,99.0,92.8499984741211,98.0,83485011
2024-05-10,91.68769836425781,94.5,95.5,90.4000015258789,94.30000305175781,99653414
2024-05-13,90.96002960205078,93.75,94.9000015258789,91.4000015258789,94.80000305175781,62798125
2024-05-14,96.00526428222656,98.94999694824219,99.4000015258789,93.8499984741211,94.0,105222356
2024-05-15,94.50141143798828,97.4000015258789,100.4000015258789,96.8499984741211,99.3499984741211,84117827
2024-05-16,95.27759552001953,98.19999694824219,99.5,97.19999694824219,98.30000305175781,80651718
2024-05-17,96.29634857177734,99.25,100.5999984741211,98.25,99.0,82155121
2024-05-21,100.03177642822266,103.0999984741211,104.5,97.19999694824219,98.5999984741211,206793531
2024-05-22,102.6029052734375,105.75,107.6500015258789,103.0,105.0,162400701
2024-05-23,102.16630554199219,105.30000305175781,108.69999694824219,104.30000305175781,106.0,121149201
2024-05-24,99.40110778808594,102.44999694824219,106.30000305175781,101.30000305175781,105.6500015258789,91361716
2024-05-27,99.25558471679688,102.30000305175781,104.69999694824219,100.6500015258789,103.5999984741211,96493592
2024-05-28,97.21807861328125,100.19999694824219,103.94999694824219,99.4000015258789,102.75,87126691
2024-05-29,98.57640838623047,101.5999984741211,102.30000305175781,98.6500015258789,100.19999694824219,85794252
2024-05-30,98.04278564453125,101.05000305175781,102.0,100.0,102.0,77018738
2024-05-31,104.05827331542969,107.25,110.44999694824219,101.4000015258789,101.8499984741211,596996129
2024-06-03,109.78268432617188,113.1500015258789,118.0,110.5999984741211,118.0,160415834
2024-06-04,94.50141143798828,97.4000015258789,113.25,91.0999984741211,113.1500015258789,284068043
2024-06-05,94.45288848876953,97.3499984741211,101.80000305175781,93.1500015258789,100.0,139589190
2024-06-06,99.5466537475586,102.5999984741211,104.94999694824219,99.55000305175781,99.75,105641480
2024-06-07,100.12879180908203,103.19999694824219,103.8499984741211,101.30000305175781,102.69999694824219,84765091
2024-06-10,98.94510650634766,101.9800033569336,105.4800033569336,101.4000015258789,104.30000305175781,66759074
2024-06-11,99.34290313720703,102.38999938964844,102.8499984741211,101.27999877929688,102.75,68234398
2024-06-12,100.09969329833984,103.16999816894531,103.94999694824219,102.48999786376953,102.73999786376953,47519149
2024-06-13,99.25558471679688,102.30000305175781,104.06999969482422,101.87000274658203,103.5999984741211,42052456
2024-06-14,99.53694152832031,102.58999633789062,104.30000305175781,101.5999984741211,102.55999755859375,47910765
2024-06-18,98.67343139648438,101.69999694824219,103.30000305175781,101.23999786376953,103.1500015258789,35331787
2024-06-19,97.12105560302734,100.0999984741211,102.1500015258789,99.11000061035156,102.0,39253925
2024-06-20,97.3053970336914,100.29000091552734,101.77999877929688,99.69999694824219,100.0999984741211,41974488
2024-06-21,97.76141357421875,100.76000213623047,101.69999694824219,99.94999694824219,100.30000305175781,47341955
2024-06-24,96.83968353271484,99.80999755859375,101.19999694824219,99.51000213623047,99.70999908447266,49149212
2024-06-25,96.9075927734375,99.87999725341797,100.5999984741211,99.51000213623047,100.04000091552734,23795528
2024-06-26,96.73294830322266,99.69999694824219,100.54000091552734,99.0999984741211,99.98999786376953,31850737
2024-06-27,95.64628601074219,98.58000183105469,100.30000305175781,98.01000213623047,99.69999694824219,38962271
2024-06-28,97.70319366455078,100.69999694824219,102.83000183105469,98.69000244140625,99.0,53577299
2024-07-01,97.12105560302734,100.0999984741211,101.25,99.80999755859375,101.0,20949761
2024-07-02,96.05378723144531,99.0,100.68000030517578,98.70999908447266,100.3499984741211,29096085
2024-07-03,98.44058227539062,101.45999908447266,101.94000244140625,99.26000213623047,99.44999694824219,62471696
2024-07-04,100.51689147949219,103.5999984741211,104.33999633789062,101.80000305175781,102.0,81824578
2024-07-05,100.7303466796875,103.81999969482422,105.30000305175781,102.94000244140625,103.4000015258789,74213267
2024-07-08,100.53630065917969,103.62000274658203,106.69999694824219,103.25,104.5,69792078
2024-07-09,102.89398193359375,106.05000305175781,107.48999786376953,103.69999694824219,104.18000030517578,98880924
2024-07-10,105.58154296875,108.81999969482422,109.5999984741211,102.05999755859375,106.79000091552734,134958277
2024-07-11,110.67530822753906,114.06999969482422,114.48999786376953,109.0,109.44000244140625,178198788
2024-07-12,109.65655517578125,113.0199966430664,116.94999694824219,112.55000305175781,115.0,158615919
2024-07-15,112.363525390625,115.80999755859375,118.4000015258789,111.6500015258789,113.80000305175781,138487161
2024-07-16,109.84090423583984,113.20999908447266,117.30000305175781,113.0,116.20999908447266,60399835
2024-07-18,105.0770263671875,108.30000305175781,114.5999984741211,107.5,113.44999694824219,84893554
2024-07-19,103.10742950439453,106.2699966430664,109.72000122070312,105.5,108.44999694824219,65072210
2024-07-22,104.1067886352539,107.30000305175781,108.6500015258789,104.30000305175781,105.80000305175781,57995385
2024-07-23,100.66242980957031,103.75,108.87000274658203,96.66999816894531,108.18000030517578,119253056
2024-07-24,99.33319091796875,102.37999725341797,105.83000183105469,101.81999969482422,103.37999725341797,69256057
2024-07-25,98.92569732666016,101.95999908447266,103.80000305175781,101.01000213623047,101.4000015258789,37870720
2024-07-26,101.50653839111328,104.62000274658203,107.4000015258789,103.5,103.5,74150250
2024-07-29,102.22451782226562,105.36000061035156,105.77999877929688,104.26000213623047,105.25,36122083
2024-07-30,102.35064697265625,105.48999786376953,106.6500015258789,105.25,105.36000061035156,29387753
2024-07-31,101.9140396118164,105.04000091552734,105.9800033569336,104.75,105.5,26015515
2024-08-01,101.92374420166016,105.05000305175781,106.30000305175781,103.80000305175781,105.69999694824219,32207899
2024-08-02,100.23551940917969,103.30999755859375,103.94999694824219,102.36000061035156,103.0,24854216
2024-08-05,95.38432312011719,98.30999755859375,101.25,97.7300033569336,100.0,57534546
2024-08-06,94.89920806884766,97.80999755859375,101.5,97.41999816894531,99.0,36552604
2024-08-07,97.55766296386719,100.55000305175781,101.5999984741211,98.0199966430664,101.0,38858385
2024-08-08,95.84033966064453,98.77999877929688,100.19999694824219,98.26000213623047,100.19999694824219,27076745
2024-08-09,94.86038970947266,97.7699966430664,99.80000305175781,97.4000015258789,99.27999877929688,23286851
2024-08-12,94.47029876708984,96.87000274658203,97.19999694824219,95.44999694824219,96.83999633789062,36867310
2024-08-13,92.7636489868164,95.12000274658203,97.79000091552734,94.63999938964844,97.0,25538708
2024-08-14,91.35932159423828,93.68000030517578,96.05000305175781,93.05000305175781,95.62000274658203,27739978
2024-08-16,91.79817199707031,94.12999725341797,94.88999938964844,92.5,94.0999984741211,34756900
2024-08-19,93.80714416503906,96.19000244140625,97.3499984741211,94.5,94.6500015258789,31239316
2024-08-20,94.40203857421875,96.80000305175781,96.9800033569336,95.8499984741211,96.75,16869237
2024-08-21,93.56333923339844,95.94000244140625,96.5999984741211,95.3499984741211,95.3499984741211,15590227
2024-08-22,95.50403594970703,97.93000030517578,98.1500015258789,96.0999984741211,96.4000015258789,22672016
2024-08-23,94.68484497070312,97.08999633789062,98.5999984741211,97.0,98.44999694824219,18447799
2024-08-26,94.25575256347656,96.6500015258789,99.30000305175781,96.41000366210938,97.5999984741211,18557442
2024-08-27,92.6758804321289,95.02999877929688,96.95999908447266,94.80000305175781,96.5999984741211,18858070
2024-08-28,92.70513916015625,95.05999755859375,95.9800033569336,94.7300033569336,95.0999984741211,19336484
2024-08-29,92.66612243652344,95.0199966430664,97.30000305175781,94.81999969482422,95.0,30622569
2024-08-30,93.73888397216797,96.12000274658203,97.75,93.08999633789062,95.5,41487282
2024-09-02,95.41626739501953,97.83999633789062,100.5,97.44000244140625,100.0,52636400
2024-09-03,96.61579895019531,99.06999969482422,99.3499984741211,97.26000213623047,98.0,26155552
2024-09-04,96.30372619628906,98.75,99.30000305175781,97.91999816894531,98.80000305175781,19437901
2024-09-05,95.777099609375,98.20999908447266,98.9800033569336,97.55999755859375,98.9000015258789,15914761
2024-09-06,93.70962524414062,96.08999633789062,98.43000030517578,95.5,97.98999786376953,19518008
2024-09-09,92.51985168457031,94.87000274658203,96.05000305175781,93.80999755859375,96.0,22951872
2024-09-10,92.69538879394531,95.05000305175781,96.27999877929688,94.87000274658203,95.19000244140625,13209197
2024-09-11,92.04198455810547,94.37999725341797,95.87000274658203,94.0999984741211,95.05000305175781,11717823
2024-09-12,92.93919372558594,95.30000305175781,95.9000015258789,94.6500015258789,95.19999694824219,16982988
2024-09-13,91.9444580078125,94.27999877929688,96.5,94.0,95.69999694824219,15168030
2024-09-16,93.80714416503906,96.19000244140625,96.9800033569336,94.5,94.69000244140625,19905720
2024-09-17,93.13423919677734,95.5,96.4000015258789,95.16999816894531,96.4000015258789,10317825
2024-09-18,92.0517349243164,94.38999938964844,95.94999694824219,94.05999755859375,95.0999984741211,8909159
2024-09-19,90.14028930664062,92.43000030517578,95.22000122070312,91.38999938964844,94.94999694824219,20471147
2024-09-20,92.3052978515625,94.6500015258789,96.19999694824219,91.80000305175781,92.55000305175781,31054052
2024-09-23,91.90544891357422,94.23999786376953,95.0,93.8499984741211,94.5999984741211,30150367
2024-09-24,91.14476776123047,93.45999908447266,94.33000183105469,93.30000305175781,94.23999786376953,22723732
2024-09-25,90.61814880371094,92.91999816894531,94.06999969482422,92.30000305175781,93.69999694824219,21576479
2024-09-26,91.11551666259766,93.43000030517578,93.8499984741211,92.19999694824219,93.30000305175781,17558678
2024-09-27,92.97820281982422,95.33999633789062,96.0,93.1500015258789,94.0,56673067
2024-09-30,92.59786224365234,94.94999694824219,96.19000244140625,94.41000366210938,95.33999633789062,26425540
2024-10-01,92.69538879394531,95.05000305175781,95.55000305175781,94.5999984741211,95.30000305175781,14615288
2024-10-03,90.65715789794922,92.95999908447266,94.30000305175781,92.7699966430664,93.1500015258789,21158068
2024-10-04,90.86195373535156,93.16999816894531,93.4000015258789,91.05000305175781,92.3499984741211,14449046
2024-10-07,88.22884368896484,90.47000122070312,93.25,87.72000122070312,93.1500015258789,31730134
2024-10-08,88.3946304321289,90.63999938964844,91.58000183105469,87.72000122070312,89.55000305175781,21747643
2024-10-09,89.85747528076172,92.13999938964844,93.19000244140625,90.8499984741211,91.36000061035156,38336883
2024-10-10,88.5604248046875,90.80999755859375,92.9000015258789,90.5,92.62000274658203,15375544
2024-10-11,88.66769409179688,90.91999816894531,91.25,90.0,90.62000274658203,10776323
2024-10-14,88.8042221069336,91.05999755859375,91.6500015258789,90.76000213623047,91.0,7809402
2024-10-15,87.78024291992188,90.01000213623047,91.83999633789062,89.73999786376953,91.05999755859375,13514291
2024-10-16,85.81027221679688,87.98999786376953,90.25,87.80000305175781,90.0,27010285
2024-10-17,82.8455810546875,84.94999694824219,88.75,84.75,88.0999984741211,23258469
2024-10-18,82.0458984375,84.12999725341797,84.8499984741211,83.01000213623047,84.8499984741211,34970175
2024-10-21,80.0174331665039,82.05000305175781,84.55000305175781,81.6500015258789,84.5,16007325
2024-10-22,76.65288543701172,78.5999984741211,82.19000244140625,78.0999984741211,82.0,41896269
2024-10-23,76.24329376220703,78.18000030517578,80.37000274658203,75.0999984741211,78.58999633789062,60581545
2024-10-24,78.06697845458984,80.05000305175781,81.94999694824219,78.30999755859375,78.38999938964844,40761475
2024-10-25,76.55536651611328,78.5,80.91000366210938,77.05999755859375,80.3499984741211,31980972
2024-10-28,76.98446655273438,78.94000244140625,80.0999984741211,77.69999694824219,79.0,24029278
2024-10-29,78.67161560058594,80.66999816894531,80.9000015258789,78.26000213623047,79.30000305175781,15401041
2024-10-30,79.99791717529297,82.02999877929688,82.94999694824219,79.87000274658203,80.66999816894531,22207113
2024-10-31,80.55380249023438,82.5999984741211,83.30000305175781,81.62999725341797,82.19999694824219,21878438
2024-11-01,82.0458984375,84.12999725341797,84.37999725341797,83.01000213623047,83.80000305175781,4821257
2024-11-04,81.23646545410156,83.30000305175781,84.5,82.01000213623047,84.5,14689168
2024-11-05,78.19375610351562,80.18000030517578,83.36000061035156,79.5,83.33000183105469,42517035
2024-11-06,81.86060333251953,83.94000244140625,84.63999938964844,80.66999816894531,81.0,25723834
2024-11-07,82.42623901367188,84.5199966430664,85.58999633789062,83.80000305175781,84.5999984741211,25203001
2024-11-08,80.30998992919922,82.3499984741211,82.79000091552734,80.4000015258789,81.5,27575921
2024-11-11,79.07145690917969,81.08000183105469,82.58000183105469,80.05000305175781,82.3499984741211,20508701
2024-11-12,78.78863525390625,80.79000091552734,82.04000091552734,80.5,81.69999694824219,10807995
2024-11-13,76.00924682617188,77.94000244140625,80.79000091552734,77.73999786376953,80.79000091552734,23048732
2024-11-14,76.43833923339844,78.37999725341797,78.73999786376953,77.26000213623047,77.94999694824219,16163462
2024-11-18,76.22379302978516,78.16000366210938,78.94999694824219,76.41000366210938,78.62999725341797,16506105
2024-11-19,78.02796173095703,80.01000213623047,80.4800033569336,78.25,78.30000305175781,16065815
2024-11-21,77.41356658935547,79.37999725341797,80.44000244140625,78.11000061035156,80.0,14271113
2024-11-22,77.19902801513672,79.16000366210938,80.54000091552734,78.86000061035156,80.0,13620509
2024-11-25,80.38800811767578,82.43000030517578,83.5999984741211,80.83000183105469,80.98999786376953,46902993
2024-11-26,79.21774291992188,81.2300033569336,82.9000015258789,80.9000015258789,82.80000305175781,12725918
2024-11-27,80.93413543701172,82.98999786376953,83.4000015258789,80.83000183105469,81.2300033569336,18130311
2024-11-28,81.4412612915039,83.51000213623047,84.68000030517578,82.38999938964844,82.77999877929688,15868730
2024-11-29,79.42253875732422,81.44000244140625,83.73999786376953,80.9000015258789,83.55000305175781,25198619
2024-12-02,79.4615478515625,81.4800033569336,82.95999908447266,81.25,81.9000015258789,14790030
2024-12-03,79.94916534423828,81.9800033569336,82.69999694824219,81.5999984741211,81.88999938964844,13909353
2024-12-04,79.9198989868164,81.94999694824219,83.2699966430664,81.69999694824219,82.33999633789062,20241141
2024-12-05,80.14421081542969,82.18000030517578,83.3499984741211,81.30999755859375,82.4000015258789,24256105
2024-12-06,82.76757049560547,84.87000274658203,86.83999633789062,81.97000122070312,82.4000015258789,71149439
2024-12-09,84.62049865722656,86.7699966430664,88.79000091552734,86.19999694824219,87.0,66596997
2024-12-10,83.8500747680664,85.9800033569336,87.29000091552734,85.55000305175781,87.29000091552734,25201333
2024-12-11,83.97685241699219,86.11000061035156,87.0999984741211,85.80000305175781,86.0,16615409
2024-12-12,82.93335723876953,85.04000091552734,86.80000305175781,84.75,86.22000122070312,17473558
2024-12-13,83.32344818115234,85.44000244140625,85.9000015258789,83.16000366210938,85.04000091552734,18942927
2024-12-16,83.11865234375,85.2300033569336,86.38999938964844,85.0,86.0,13603994
2024-12-17,82.8650894165039,84.97000122070312,85.9000015258789,84.5999984741211,85.30000305175781,13844583
2024-12-18,81.56803894042969,83.63999938964844,85.18000030517578,83.5,84.80000305175781,14696825
2024-12-19,82.34822845458984,84.44000244140625,84.69999694824219,81.30000305175781,81.30000305175781,15332138
2024-12-20,79.45178985595703,81.47000122070312,84.5,80.8499984741211,84.44000244140625,17398126
2024-12-23,79.99791717529297,82.02999877929688,82.76000213623047,81.22000122070312,82.75,14354373
2024-12-24,80.0174331665039,82.05000305175781,82.52999877929688,81.44999694824219,82.4000015258789,12509867
2024-12-26,80.00767517089844,82.04000091552734,82.9000015258789,81.5,82.48999786376953,8411428
2024-12-27,78.34004211425781,80.33000183105469,82.41000366210938,80.05000305175781,82.08999633789062,15327439
2024-12-30,77.77439880371094,79.75,81.4000015258789,78.77999877929688,80.66999816894531,58030384
2024-12-31,78.69111633300781,80.69000244140625,81.05000305175781,78.37000274658203,79.73999786376953,24906446
2025-01-01,79.91014862060547,81.94000244140625,82.47000122070312,80.69000244140625,81.0,12895679
2025-01-02,80.4270248413086,82.47000122070312,82.72000122070312,81.27999877929688,82.19999694824219,9040064
2025-01-03,81.03166198730469,83.08999633789062,84.5,82.51000213623047,83.4000015258789,23421943
2025-01-06,77.30628967285156,79.2699966430664,83.08000183105469,78.9000015258789,83.0,32044630
2025-01-07,77.22827911376953,79.19000244140625,80.2699966430664,78.6500015258789,79.44000244140625,14031288
2025-01-08,77.0332260131836,78.98999786376953,79.69000244140625,77.58000183105469,79.29000091552734,15063154
2025-01-09,76.1750259399414,78.11000061035156,79.19999694824219,77.61000061035156,79.08999633789062,11962206
2025-01-10,74.70243072509766,76.5999984741211,78.54000091552734,76.43000030517578,78.11000061035156,17780157
2025-01-13,70.77227020263672,72.56999969482422,75.30000305175781,72.1500015258789,73.86000061035156,28515075
2025-01-14,74.49763488769531,76.38999938964844,77.0,72.69999694824219,72.69999694824219,17957402
2025-01-15,75.26806640625,77.18000030517578,78.69999694824219,76.36000061035156,77.33000183105469,13272868
2025-01-16,76.877197265625,78.83000183105469,79.30000305175781,77.94000244140625,78.0,8148498
2025-01-17,78.4083023071289,80.4000015258789,81.0,78.0,78.41000366210938,15592475
2025-01-20,77.97919464111328,79.95999908447266,80.69999694824219,79.69999694824219,80.54000091552734,7149925
2025-01-21,77.06248474121094,79.0199966430664,80.23999786376953,78.80000305175781,79.91000366210938,12375916
