date_,adj close_nhpc.ns,close_nhpc.ns,high_nhpc.ns,low_nhpc.ns,open_nhpc.ns,volume_nhpc.ns
2025-01-22,75.83370208740234,77.76000213623047,79.29000091552734,76.62999725341797,79.04000091552734,13210629
2025-01-23,76.516357421875,78.45999908447266,79.62999725341797,77.05999755859375,77.5,7900425
2025-01-24,74.97549438476562,76.87999725341797,78.80999755859375,76.75,78.4000015258789,8328267
2025-01-27,72.91777038574219,74.7699966430664,76.68000030517578,74.0999984741211,76.5,12035524
2025-01-28,71.27938079833984,73.08999633789062,76.06999969482422,72.43000030517578,75.0,15338930
2025-01-29,72.73247528076172,74.58000183105469,75.62999725341797,73.0999984741211,73.0999984741211,13912840
2025-01-30,73.60043334960938,75.47000122070312,76.75,74.2300033569336,74.9000015258789,17707842
2025-01-31,78.5545883178711,80.55000305175781,82.0999984741211,75.16000366210938,75.69999694824219,22770528
2025-02-01,76.8869400024414,78.83999633789062,82.5999984741211,77.23999786376953,82.0,27542115
2025-02-03,74.82921600341797,76.7300033569336,77.62000274658203,74.52999877929688,77.12999725341797,25412024
2025-02-04,76.95521545410156,78.91000366210938,79.1500015258789,76.75,77.70999908447266,13296006
2025-02-05,77.55985260009766,79.52999877929688,80.12999725341797,78.54000091552734,78.80000305175781,12628688
2025-02-06,75.68741607666016,77.61000061035156,80.83999633789062,77.25,80.0,15123982
2025-02-07,75.51187133789062,77.43000030517578,78.48999786376953,76.9000015258789,77.69999694824219,10978567
2025-02-10,74.28308868408203,76.16999816894531,78.86000061035156,74.91000366210938,76.0,17872082
2025-02-11,72.54718017578125,74.38999938964844,76.83999633789062,73.87000274658203,76.5,14332035
2025-02-12,72.26436614990234,74.0999984741211,74.5999984741211,71.0,74.0199966430664,19072148
2025-02-13,74.84878540039062,75.30000305175781,76.25,72.80000305175781,72.9000015258789,14449514
2025-02-14,72.850830078125,73.29000091552734,75.80999755859375,72.3499984741211,75.51000213623047,11130111
2025-02-17,72.77130889892578,73.20999908447266,73.5999984741211,71.0999984741211,72.5,12667923
2025-02-18,72.572509765625,73.01000213623047,73.41000366210938,71.13999938964844,73.08000183105469,13597956
2025-02-19,74.17285919189453,74.62000274658203,74.83000183105469,72.1500015258789,72.94999694824219,12062248
2025-02-20,79.32182312011719,79.80000305175781,80.41000366210938,75.0,75.5,50830969
2025-02-21,79.4112777709961,79.88999938964844,82.16000366210938,79.52999877929688,80.0999984741211,41631037
2025-02-24,76.77716064453125,77.23999786376953,78.94999694824219,77.05000305175781,78.9000015258789,17396412
2025-02-25,75.55453491210938,76.01000213623047,78.80000305175781,75.9000015258789,77.30999755859375,20738338
2025-02-27,73.86471557617188,74.30999755859375,76.98999786376953,73.51000213623047,76.3499984741211,19818208
2025-02-28,72.46316528320312,72.9000015258789,73.86000061035156,71.0,73.5,28437195
2025-03-03,72.93035125732422,73.37000274658203,74.23999786376953,71.5,73.58999633789062,17364718
2025-03-04,73.129150390625,73.56999969482422,74.4000015258789,72.43000030517578,72.9800033569336,15915861
2025-03-05,75.89249420166016,76.3499984741211,76.55999755859375,74.0,74.0,15168229
2025-03-06,77.04554748535156,77.51000213623047,77.81999969482422,76.5,77.0,10895125
2025-03-07,76.56842041015625,77.02999877929688,78.1500015258789,76.62999725341797,77.41000366210938,10946561
2025-03-10,75.34579467773438,75.80000305175781,78.5,75.30999755859375,77.4000015258789,11591159
2025-03-11,76.1211166381836,76.58000183105469,76.94999694824219,74.31999969482422,75.0,12555697
2025-03-12,77.89044952392578,78.36000061035156,78.5,76.69000244140625,77.0,15657366
2025-03-13,77.10517883300781,77.56999969482422,79.0,77.30000305175781,78.80000305175781,11512350
2025-03-17,77.86063385009766,78.33000183105469,79.19999694824219,77.5999984741211,77.5999984741211,11545925
2025-03-18,77.86063385009766,78.33000183105469,78.33000183105469,78.33000183105469,78.33000183105469,0
2025-03-19,79.71942138671875,80.19999694824219,80.5999984741211,79.05999755859375,79.30000305175781,10758869
2025-03-20,79.56037902832031,80.04000091552734,81.80000305175781,79.66999816894531,81.37999725341797,12443348
2025-03-21,82.06527709960938,82.55999755859375,84.08999633789062,80.0199966430664,80.19999694824219,48089355
2025-03-24,83.11893463134766,83.62000274658203,84.98999786376953,83.19000244140625,83.29000091552734,19869482
2025-03-25,80.82276916503906,81.30999755859375,84.6500015258789,80.75,84.30000305175781,19826090
2025-03-26,80.45499420166016,80.94000244140625,82.8499984741211,80.55000305175781,81.44999694824219,20090934
2025-03-27,80.79295349121094,81.27999877929688,82.2699966430664,80.0,80.5999984741211,84926439
2025-03-28,81.70743560791016,82.19999694824219,86.94000244140625,82.0,82.44999694824219,72367264
2025-04-01,81.64779663085938,82.13999938964844,83.48999786376953,81.54000091552734,82.08000183105469,17413114
2025-04-02,83.18851470947266,83.69000244140625,84.27999877929688,80.80999755859375,82.19999694824219,21706837
2025-04-03,84.02347564697266,84.52999877929688,84.8499984741211,82.6500015258789,83.0,15226367
2025-04-04,82.54240417480469,83.04000091552734,84.9000015258789,82.70999908447266,84.5,20959439
2025-04-07,82.08516693115234,82.58000183105469,83.02999877929688,75.75,76.5,31781983
2025-04-08,83.07917022705078,83.58000183105469,84.63999938964844,81.87000274658203,84.19999694824219,13816605
2025-04-09,83.89425659179688,84.4000015258789,85.19999694824219,82.55999755859375,83.1500015258789,23154789
2025-04-11,83.69544982910156,84.19999694824219,85.9000015258789,83.19999694824219,85.19999694824219,24699060
2025-04-15,84.90814208984375,85.41999816894531,85.80000305175781,84.69999694824219,85.19999694824219,18819411
2025-04-16,84.8087387084961,85.31999969482422,86.26000213623047,84.83999633789062,85.20999908447266,20794241
2025-04-17,84.47078704833984,84.9800033569336,85.94999694824219,84.86000061035156,85.4000015258789,16634569
2025-04-21,87.18441772460938,87.70999908447266,88.25,84.8499984741211,85.0,20930800
2025-04-22,89.34141540527344,89.87999725341797,90.87999725341797,87.25,88.38999938964844,34347580
2025-04-23,89.82848358154297,90.37000274658203,91.48999786376953,88.66999816894531,90.5,22917995
2025-04-24,88.54621124267578,89.08000183105469,91.16000366210938,88.91999816894531,90.38999938964844,20697922
2025-04-25,85.55424499511719,86.06999969482422,89.87999725341797,85.12000274658203,89.5999984741211,22579800
2025-04-28,86.25005340576172,86.7699966430664,87.26000213623047,85.69999694824219,86.04000091552734,13092935
2025-04-29,86.00154876708984,86.5199966430664,88.12999725341797,86.0999984741211,87.69999694824219,9534930
2025-04-30,85.27592468261719,85.79000091552734,87.3499984741211,85.19999694824219,86.94000244140625,12429363
2025-05-02,84.38131713867188,84.88999938964844,87.0,84.75,85.79000091552734,8115065
2025-05-05,84.12287139892578,84.62999725341797,85.91999816894531,84.1500015258789,85.9000015258789,10850230
2025-05-06,81.22037506103516,81.70999908447266,84.87999725341797,80.69999694824219,84.80000305175781,14835851
2025-05-07,82.91019439697266,83.41000366210938,83.80000305175781,80.01000213623047,80.08000183105469,14705116
2025-05-08,79.71942138671875,80.19999694824219,84.5,79.5,84.5,13538156
2025-05-09,77.5027847290039,77.97000122070312,79.2300033569336,76.25,77.5999984741211,32190446
2025-05-12,82.80084991455078,83.30000305175781,83.9000015258789,81.4000015258789,81.58999633789062,24521652
2025-05-13,83.02946472167969,83.52999877929688,84.22000122070312,82.5999984741211,83.30000305175781,20438052
2025-05-14,85.44490814208984,85.95999908447266,86.2699966430664,83.4000015258789,83.77999877929688,18764309
2025-05-15,86.42897033691406,86.94999694824219,87.44000244140625,85.80999755859375,86.30000305175781,17643335
2025-05-16,89.17243957519531,89.70999908447266,90.77999877929688,87.08000183105469,87.08000183105469,40214461
2025-05-19,88.45674896240234,88.98999786376953,90.6500015258789,88.83999633789062,90.18000030517578,24392948
2025-05-20,86.09101104736328,86.61000061035156,89.94000244140625,86.16000366210938,89.45999908447266,20660695
2025-05-21,87.09496307373047,87.62000274658203,89.25,86.25,88.9000015258789,33944604
2025-05-22,86.97567749023438,87.5,89.38999938964844,87.0,88.0,24019017
2025-05-23,85.45484924316406,85.97000122070312,88.05000305175781,85.75,88.0,15125932
2025-05-26,86.53831481933594,87.05999755859375,87.27999877929688,85.6500015258789,86.29000091552734,13861027
2025-05-27,86.69735717773438,87.22000122070312,87.4000015258789,86.5,87.05999755859375,10618329
2025-05-28,86.22023010253906,86.73999786376953,88.30000305175781,86.5999984741211,87.5,10614455
2025-05-29,86.55819702148438,87.08000183105469,87.30000305175781,86.4800033569336,87.1500015258789,8766184
2025-05-30,86.88622283935547,87.41000366210938,87.80999755859375,85.91999816894531,87.01000213623047,34572614
2025-06-02,86.79676055908203,87.31999969482422,87.79000091552734,86.63999938964844,87.37000274658203,9042841
2025-06-03,84.58011627197266,85.08999633789062,87.72000122070312,84.8499984741211,87.31999969482422,11508014
2025-06-04,86.58802032470703,87.11000061035156,87.3499984741211,84.68000030517578,85.4800033569336,11798863
2025-06-05,87.10489654541016,87.62999725341797,89.19999694824219,87.1500015258789,87.62000274658203,21142258
2025-06-06,88.77483367919922,89.30999755859375,89.62999725341797,87.80999755859375,88.05999755859375,17973782
2025-06-09,90.38512420654297,90.93000030517578,92.33999633789062,90.16999816894531,90.30000305175781,31314296
2025-06-10,89.17243957519531,89.70999908447266,91.5,89.43000030517578,91.5,13946924
2025-06-11,89.73902130126953,90.27999877929688,91.30000305175781,89.5,89.9000015258789,13725582
2025-06-12,87.09496307373047,87.62000274658203,90.63999938964844,87.30000305175781,90.44999694824219,12099615
2025-06-13,85.54430389404297,86.05999755859375,86.80000305175781,85.05000305175781,85.05000305175781,11356983
2025-06-16,85.98167419433594,86.5,86.75,85.0,86.05999755859375,8323147
2025-06-17,84.56024169921875,85.06999969482422,86.94000244140625,84.95999908447266,86.69999694824219,8290491
2025-06-18,82.03546142578125,82.52999877929688,85.05000305175781,82.0999984741211,85.0,15730516
2025-06-19,80.38541412353516,80.87000274658203,83.44000244140625,80.58000183105469,82.55000305175781,11055550
2025-06-20,81.81678009033203,82.30999755859375,82.75,80.75,80.87000274658203,19726257
2025-06-23,84.69940185546875,85.20999908447266,85.75,81.11000061035156,81.38999938964844,19708460
2025-06-24,84.93795776367188,85.44999694824219,86.58000183105469,85.0,86.20999908447266,20966042
2025-06-25,84.4608383178711,84.97000122070312,86.1500015258789,84.6500015258789,85.87999725341797,9161381
2025-06-26,84.86837768554688,85.37999725341797,85.66000366210938,83.91000366210938,85.3499984741211,10445731
2025-06-27,85.03736877441406,85.55000305175781,86.3499984741211,85.25,85.80000305175781,15970754
2025-06-30,85.29580688476562,85.80999755859375,86.30000305175781,85.19999694824219,85.97000122070312,9450272
2025-07-01,84.95784759521484,85.47000122070312,86.30000305175781,85.0999984741211,86.0999984741211,7520819
2025-07-02,84.20240020751953,84.70999908447266,86.12000274658203,84.01000213623047,85.5,10143073
2025-07-03,84.4608383178711,84.97000122070312,85.58999633789062,84.75,85.05000305175781,6179534
2025-07-04,84.5304183959961,85.04000091552734,85.6500015258789,84.30999755859375,85.0199966430664,6986352
2025-07-07,83.93402099609375,84.44000244140625,85.30000305175781,84.30000305175781,85.0,7399787
2025-07-08,87.43292236328125,87.95999908447266,88.19999694824219,84.72000122070312,84.87000274658203,40393002
2025-07-09,87.76094818115234,88.29000091552734,88.77999877929688,87.80999755859375,88.5,16837809
2025-07-10,86.99555969238281,87.5199966430664,88.68000030517578,87.22000122070312,88.29000091552734,16654025
2025-07-11,87.52238464355469,88.05000305175781,88.68000030517578,87.30999755859375,87.5199966430664,14331407
2025-07-14,88.24800872802734,88.77999877929688,89.75,87.56999969482422,88.18000030517578,17306761
2025-07-15,87.57208251953125,88.0999984741211,89.5,87.69999694824219,89.1500015258789,12515929
2025-07-16,88.04920959472656,88.58000183105469,88.94999694824219,87.87999725341797,88.1500015258789,6839669
2025-07-17,87.31363677978516,87.83999633789062,88.7699966430664,87.41999816894531,88.5999984741211,7149824
2025-07-18,86.50849151611328,87.02999877929688,87.83999633789062,86.43000030517578,87.80000305175781,15907374
2025-07-21,87.00550079345703,87.52999877929688,88.08999633789062,86.11000061035156,87.0999984741211,6264331
2025-07-22,85.81269073486328,86.33000183105469,87.83999633789062,86.19999694824219,87.52999877929688,6736725
2025-07-23,85.9617919921875,86.4800033569336,87.33999633789062,86.1500015258789,86.69000244140625,7999472
2025-07-24,85.32562255859375,85.83999633789062,86.98999786376953,85.25,86.58000183105469,8020073
2025-07-25,82.97977447509766,83.4800033569336,86.05000305175781,83.13999938964844,85.80000305175781,11495304
2025-07-28,83.19844818115234,83.69999694824219,84.83000183105469,83.19999694824219,83.79000091552734,8204926
2025-07-29,83.53641510009766,84.04000091552734,84.3499984741211,83.12000274658203,83.69999694824219,7882251
2025-07-30,83.95389556884766,84.45999908447266,84.69000244140625,83.55000305175781,84.33999633789062,6831275
2025-07-31,82.75114440917969,83.25,83.9000015258789,82.91000366210938,83.80000305175781,7423281
2025-08-01,82.74120330810547,83.23999786376953,84.19999694824219,82.44999694824219,83.25,10661957
2025-08-04,82.98970794677734,83.48999786376953,83.75,82.44000244140625,82.94000244140625,5551838
2025-08-05,84.71928405761719,85.2300033569336,85.44999694824219,83.5,83.69999694824219,10380355
2025-08-06,83.48670959472656,83.98999786376953,85.5999984741211,83.69000244140625,85.5,5785340
2025-08-07,82.91019439697266,83.41000366210938,83.87999725341797,81.91000366210938,83.55000305175781,5839464
2025-08-08,81.28995513916016,81.77999877929688,83.58000183105469,81.5,83.0,6613741
2025-08-11,82.94994354248047,83.44999694824219,83.9000015258789,81.7699966430664,82.44999694824219,10068007
2025-08-12,83.40719604492188,83.91000366210938,84.19000244140625,83.18000030517578,83.75,5967656
2025-08-13,84.5999984741211,85.11000061035156,85.86000061035156,83.80000305175781,84.4000015258789,11678534
2025-08-14,82.31999969482422,82.31999969482422,84.9800033569336,81.83000183105469,84.9000015258789,13988133
2025-08-18,82.77999877929688,82.77999877929688,83.5,81.94000244140625,83.0,7945165
2025-08-19,82.08999633789062,82.08999633789062,82.97000122070312,81.80000305175781,82.9000015258789,12456960
2025-08-20,82.76000213623047,82.76000213623047,83.55000305175781,81.83999633789062,82.13999938964844,11235117
2025-08-21,81.83000183105469,81.83000183105469,83.37000274658203,81.7300033569336,82.8499984741211,6333244
2025-08-22,80.70999908447266,80.70999908447266,82.02999877929688,80.61000061035156,82.02999877929688,8671203
2025-08-25,79.5999984741211,79.5999984741211,81.08999633789062,79.4800033569336,80.83999633789062,12469431
2025-08-26,79.83999633789062,79.83999633789062,80.33999633789062,78.36000061035156,79.5199966430664,20572647
2025-08-28,78.33999633789062,78.33999633789062,80.16000366210938,78.16999816894531,79.98999786376953,11697634
2025-08-29,77.2300033569336,77.2300033569336,78.4000015258789,76.61000061035156,78.33999633789062,13508674
2025-09-01,78.55999755859375,78.55999755859375,78.97000122070312,77.69999694824219,78.0,7403198
2025-09-02,79.55999755859375,79.55999755859375,79.88999938964844,78.31999969482422,78.9000015258789,7462301
2025-09-03,79.37999725341797,79.37999725341797,79.94000244140625,79.19999694824219,79.5,4900025
2025-09-04,78.08999633789062,78.08999633789062,79.98999786376953,78.0,79.76000213623047,7037191
2025-09-05,77.81999969482422,77.81999969482422,78.55000305175781,77.0999984741211,78.4000015258789,7033772
2025-09-08,78.63999938964844,78.63999938964844,78.94000244140625,77.62999725341797,78.0,5612373
2025-09-09,78.56999969482422,78.56999969482422,80.06999969482422,78.08000183105469,79.5,9734849
2025-09-10,79.55999755859375,79.55999755859375,79.80000305175781,78.62999725341797,78.6500015258789,10937354
2025-09-11,82.27999877929688,82.27999877929688,82.6500015258789,79.81999969482422,79.95999908447266,30015271
2025-09-12,83.5,83.5,83.5999984741211,82.31999969482422,82.5,16380844
2025-09-15,86.61000061035156,86.61000061035156,86.79000091552734,83.5,83.91999816894531,26197108
2025-09-16,88.61000061035156,88.61000061035156,88.87000274658203,86.75,86.79000091552734,26870203
2025-09-17,87.20999908447266,87.20999908447266,88.43000030517578,86.76000213623047,88.30000305175781,15170233
2025-09-18,87.08999633789062,87.08999633789062,88.69000244140625,86.5999984741211,87.5,16436138
2025-09-19,87.81999969482422,87.81999969482422,89.22000122070312,87.30000305175781,87.52999877929688,25192808
2025-09-22,87.7300033569336,87.7300033569336,88.5999984741211,87.13999938964844,87.80000305175781,10256621
2025-09-23,86.62999725341797,86.62999725341797,88.30000305175781,86.29000091552734,87.8499984741211,11788276
2025-09-24,86.29000091552734,86.29000091552734,87.5999984741211,85.95999908447266,86.55000305175781,11315951
2025-09-25,86.43000030517578,86.43000030517578,87.95999908447266,86.27999877929688,86.30999755859375,15155848
2025-09-26,83.63999938964844,83.63999938964844,86.5,83.51000213623047,86.43000030517578,8128101
2025-09-29,85.87000274658203,85.87000274658203,86.13999938964844,83.62999725341797,83.69999694824219,20054016
2025-09-30,86.31999969482422,86.31999969482422,86.4800033569336,85.66000366210938,86.29000091552734,10452346
2025-10-01,86.37000274658203,86.37000274658203,87.0,86.05000305175781,86.30000305175781,7396034
2025-10-03,86.93000030517578,86.93000030517578,87.1500015258789,85.5999984741211,86.5,8662889
2025-10-06,86.61000061035156,86.61000061035156,87.08999633789062,86.05999755859375,86.93000030517578,6459027
2025-10-07,86.45999908447266,86.45999908447266,87.27999877929688,86.19999694824219,86.4800033569336,10528798
2025-10-08,85.44000244140625,85.44000244140625,86.75,84.98999786376953,86.5999984741211,8000224
2025-10-09,86.66999816894531,86.66999816894531,88.12000274658203,85.20999908447266,85.5,13086247
2025-10-10,86.94000244140625,86.94000244140625,87.70999908447266,86.30000305175781,86.66999816894531,7177243
2025-10-13,86.44999694824219,86.44999694824219,87.79000091552734,85.19999694824219,86.25,15292737
2025-10-14,85.36000061035156,85.36000061035156,87.68000030517578,85.0999984741211,87.0,20520263
2025-10-15,87.04000091552734,87.04000091552734,87.80999755859375,85.05000305175781,85.5,12347959
2025-10-16,86.94999694824219,86.94999694824219,87.3499984741211,86.0999984741211,87.12999725341797,10552727
2025-10-17,86.73999786376953,86.73999786376953,87.5,85.9000015258789,86.91000366210938,30386236
2025-10-20,86.55999755859375,86.55999755859375,87.5,86.4000015258789,86.98999786376953,13301204
2025-10-21,86.3499984741211,86.3499984741211,87.0,86.1500015258789,86.69999694824219,1480658
2025-10-23,85.81999969482422,85.81999969482422,87.29000091552734,85.4800033569336,86.05999755859375,17396942
2025-10-24,84.79000091552734,84.79000091552734,86.80000305175781,84.61000061035156,85.70999908447266,16912048
2025-10-27,85.0199966430664,85.0199966430664,85.43000030517578,84.80000305175781,85.25,6939884
2025-10-28,84.62999725341797,84.62999725341797,85.41999816894531,84.48999786376953,85.04000091552734,9528901
2025-10-29,86.94999694824219,86.94999694824219,87.08999633789062,84.77999877929688,85.0,17056980
2025-10-30,86.1500015258789,86.1500015258789,87.2300033569336,85.70999908447266,87.13999938964844,7400279
2025-10-31,84.83999633789062,84.83999633789062,86.0999984741211,84.70999908447266,85.93000030517578,9447129
2025-11-03,85.33000183105469,85.33000183105469,85.69999694824219,84.56999969482422,84.98999786376953,6039661
2025-11-04,84.16000366210938,84.16000366210938,85.33000183105469,83.87000274658203,85.22000122070312,8226185
2025-11-05,84.16000366210938,84.16000366210938,84.16000366210938,84.16000366210938,84.16000366210938,0
2025-11-06,82.8499984741211,82.8499984741211,84.55000305175781,81.72000122070312,84.05000305175781,15881779
2025-11-07,81.4800033569336,81.4800033569336,82.72000122070312,80.25,82.5,21856711
2025-11-10,82.30999755859375,82.30999755859375,82.72000122070312,80.68000030517578,80.9000015258789,10235432
2025-11-11,81.88999938964844,81.88999938964844,82.75,80.9000015258789,82.30999755859375,8771807
2025-11-12,81.9800033569336,81.9800033569336,82.8499984741211,81.26000213623047,82.0999984741211,9269353
2025-11-13,81.45999908447266,81.45999908447266,82.27999877929688,81.30999755859375,81.91000366210938,6504616
2025-11-14,80.30000305175781,80.30000305175781,81.5999984741211,80.0,81.51000213623047,14292619
2025-11-17,81.25,81.25,81.5,80.41000366210938,80.54000091552734,7827088
2025-11-18,80.52999877929688,80.52999877929688,81.58999633789062,80.0999984741211,81.58999633789062,9471269
2025-11-19,80.05000305175781,80.05000305175781,80.68000030517578,79.63999938964844,80.52999877929688,11017010
2025-11-20,80.12000274658203,80.12000274658203,81.16999816894531,80.0,80.58999633789062,6838932
2025-11-21,78.81999969482422,78.81999969482422,80.12000274658203,78.6500015258789,80.0,7146540
2025-11-24,76.95999908447266,76.95999908447266,78.88999938964844,75.93000030517578,78.81999969482422,26744638
2025-11-25,77.2300033569336,77.2300033569336,77.9800033569336,76.5999984741211,77.0999984741211,13344341
2025-11-26,77.43000030517578,77.43000030517578,77.97000122070312,76.61000061035156,77.2300033569336,12028891
2025-11-27,76.94999694824219,76.94999694824219,77.8499984741211,76.72000122070312,77.51000213623047,8611413
2025-11-28,76.73999786376953,76.73999786376953,77.01000213623047,76.36000061035156,76.94999694824219,5085508
2025-12-01,77.30000305175781,77.30000305175781,77.58999633789062,76.0199966430664,76.30999755859375,10203101
2025-12-02,77.27999877929688,77.27999877929688,77.48999786376953,76.69999694824219,77.3499984741211,8538683
2025-12-03,76.83000183105469,76.83000183105469,77.58999633789062,76.05000305175781,77.4000015258789,6591641
2025-12-04,76.88999938964844,76.88999938964844,77.41999816894531,76.62000274658203,76.80000305175781,5539974
2025-12-05,77.06999969482422,77.06999969482422,77.19999694824219,76.63999938964844,76.81999969482422,4704567
2025-12-08,76.43000030517578,76.43000030517578,77.30000305175781,76.05000305175781,77.05000305175781,9179338
2025-12-09,76.47000122070312,76.47000122070312,76.62999725341797,75.05000305175781,76.19999694824219,8071171
2025-12-10,76.87000274658203,76.87000274658203,79.30999755859375,76.26000213623047,76.47000122070312,11484756
2025-12-11,76.69000244140625,76.69000244140625,77.0,75.55999755859375,76.5999984741211,8175564
2025-12-12,77.12999725341797,77.12999725341797,77.36000061035156,76.61000061035156,76.80999755859375,5170567
2025-12-15,77.20999908447266,77.20999908447266,77.33999633789062,76.5199966430664,76.9000015258789,3577380
2025-12-16,76.01000213623047,76.01000213623047,77.19999694824219,75.51000213623047,77.13999938964844,5982508
2025-12-17,75.38999938964844,75.38999938964844,76.0,75.0,76.0,5716621
2025-12-18,75.04000091552734,75.04000091552734,75.25,74.4000015258789,75.0,6166849
2025-12-19,76.61000061035156,76.61000061035156,76.75,74.75,75.12000274658203,8352760
2025-12-22,77.66999816894531,77.66999816894531,78.04000091552734,76.5,76.61000061035156,8760062
2025-12-23,78.2300033569336,78.2300033569336,78.5199966430664,77.36000061035156,78.0,5923487
2025-12-24,77.80999755859375,77.80999755859375,78.69999694824219,77.62999725341797,78.44000244140625,5716970
2025-12-25,77.80999755859375,77.80999755859375,77.80999755859375,77.80999755859375,77.80999755859375,0
2025-12-26,78.36000061035156,78.36000061035156,79.16999816894531,77.27999877929688,77.41999816894531,9063484
2025-12-29,76.79000091552734,76.79000091552734,78.36000061035156,76.5,78.36000061035156,7882505
2025-12-30,78.58000183105469,78.58000183105469,78.75,76.80000305175781,76.80000305175781,17154730
2025-12-31,79.22000122070312,79.22000122070312,79.9000015258789,78.31999969482422,78.4800033569336,11502750
2026-01-01,79.55999755859375,79.55999755859375,80.2300033569336,79.05999755859375,79.05999755859375,6861848
2026-01-02,83.62000274658203,83.62000274658203,83.93000030517578,79.5,79.55999755859375,32430153
2026-01-05,83.66000366210938,83.66000366210938,84.68000030517578,82.91000366210938,84.0,19831880
2026-01-06,83.52999877929688,83.52999877929688,83.94999694824219,82.77999877929688,83.05999755859375,11599812
2026-01-07,83.66000366210938,83.66000366210938,83.87999725341797,82.7300033569336,83.0999984741211,12484291
2026-01-08,82.16999816894531,82.16999816894531,84.2300033569336,81.72000122070312,83.80000305175781,11540338
2026-01-09,82.43000030517578,82.43000030517578,83.69000244140625,82.02999877929688,82.19999694824219,21164552
2026-01-12,82.80000305175781,82.80000305175781,82.98999786376953,80.26000213623047,82.37999725341797,15097408
2026-01-13,81.41999816894531,81.41999816894531,83.33999633789062,80.75,82.88999938964844,11938744
2026-01-14,81.29000091552734,81.29000091552734,82.22000122070312,80.51000213623047,80.69000244140625,9338673
2026-01-15,81.29000091552734,81.29000091552734,81.29000091552734,81.29000091552734,81.29000091552734,0
2026-01-16,80.22000122070312,80.22000122070312,81.54000091552734,79.45999908447266,81.29000091552734,62986811
