date_,adj close_ntpc.ns,close_ntpc.ns,high_ntpc.ns,low_ntpc.ns,open_ntpc.ns,volume_ntpc.ns
2025-01-21,315.8828430175781,324.29998779296875,338.25,323.79998779296875,337.79998779296875,12774630
2025-01-22,314.03216552734375,322.3999938964844,327.0,317.3500061035156,327.0,11068145
2025-01-23,315.249755859375,323.6499938964844,325.1000061035156,319.54998779296875,321.0,6477347
2025-01-24,315.249755859375,323.6499938964844,329.8999938964844,322.1000061035156,324.79998779296875,7492600
2025-01-27,313.8373718261719,322.20001220703125,325.04998779296875,315.0,323.6499938964844,13803855
2025-01-28,309.9898986816406,318.25,323.8500061035156,308.1499938964844,322.5,22008929
2025-01-29,312.9120178222656,321.25,322.8999938964844,313.29998779296875,320.0,16056888
2025-01-30,314.61663818359375,323.0,326.79998779296875,321.1499938964844,322.25,10375720
2025-01-31,318.0523681640625,324.0,326.25,317.54998779296875,322.45001220703125,13195557
2025-02-01,311.8680114746094,317.70001220703125,330.79998779296875,316.75,326.04998779296875,10097627
2025-02-03,305.53643798828125,311.25,314.04998779296875,304.0,310.1000061035156,15881217
2025-02-04,313.2423095703125,319.1000061035156,320.45001220703125,310.29998779296875,314.8500061035156,12141064
2025-02-05,313.7331237792969,319.6000061035156,323.04998779296875,318.3999938964844,321.0,12226722
2025-02-06,307.0579528808594,312.79998779296875,322.70001220703125,311.3999938964844,322.6000061035156,13384442
2025-02-07,311.1318054199219,316.95001220703125,319.25,312.1000061035156,313.5,8937447
2025-02-10,304.8002014160156,310.5,316.8500061035156,309.0,316.5,6806132
2025-02-11,299.9901428222656,305.6000061035156,312.3500061035156,304.1499938964844,312.3500061035156,13241830
2025-02-12,300.6282043457031,306.25,307.5,300.0,306.20001220703125,7616083
2025-02-13,301.0699768066406,306.70001220703125,308.6000061035156,303.1000061035156,306.1499938964844,9086906
2025-02-14,294.8365173339844,300.3500061035156,308.25,298.3500061035156,306.8500061035156,7446248
2025-02-17,296.7998046875,302.3500061035156,303.20001220703125,292.79998779296875,297.5,6464173
2025-02-18,305.48736572265625,311.20001220703125,312.3999938964844,297.5,301.1499938964844,15793327
2025-02-19,309.021240234375,314.79998779296875,316.3500061035156,310.6000061035156,311.20001220703125,13079903
2025-02-20,319.1812744140625,325.1499938964844,327.1499938964844,311.5,312.54998779296875,22888146
2025-02-21,320.26104736328125,326.25,329.75,321.54998779296875,323.29998779296875,10809296
2025-02-24,314.2239685058594,320.1000061035156,325.3999938964844,319.45001220703125,322.1000061035156,6034113
2025-02-25,312.84967041015625,318.70001220703125,321.5,315.75,320.1000061035156,10686112
2025-02-27,309.9047546386719,315.70001220703125,319.29998779296875,314.5,315.3500061035156,7302366
2025-02-28,305.7327575683594,311.45001220703125,315.6499938964844,306.54998779296875,314.0,21127180
2025-03-03,308.62860107421875,314.3999938964844,317.79998779296875,307.70001220703125,311.29998779296875,9779703
2025-03-04,307.9905090332031,313.75,314.8999938964844,308.0,311.29998779296875,8734999
2025-03-05,320.2120056152344,326.20001220703125,327.29998779296875,313.5,313.54998779296875,10493615
2025-03-06,331.69720458984375,337.8999938964844,338.79998779296875,323.20001220703125,329.0,26294903
2025-03-07,323.50048828125,329.54998779296875,338.75,328.70001220703125,335.8500061035156,8992315
2025-03-10,323.3532409667969,329.3999938964844,334.95001220703125,326.29998779296875,329.45001220703125,11383132
2025-03-11,324.2366943359375,330.29998779296875,333.25,323.70001220703125,327.0,10299324
2025-03-12,324.0894470214844,330.1499938964844,334.79998779296875,326.3999938964844,331.0,6984859
2025-03-13,325.8073425292969,331.8999938964844,334.54998779296875,328.45001220703125,332.0,8965150
2025-03-17,325.56195068359375,331.6499938964844,334.5,330.5,332.95001220703125,4353561
2025-03-18,325.56195068359375,331.6499938964844,331.6499938964844,331.6499938964844,331.6499938964844,0
2025-03-19,335.0347900390625,341.29998779296875,343.8999938964844,336.3500061035156,339.0,30582397
2025-03-20,335.4765319824219,341.75,344.70001220703125,340.29998779296875,344.70001220703125,15002119
2025-03-21,344.8511962890625,351.29998779296875,353.8500061035156,341.75,342.0,36406837
2025-03-24,360.2139587402344,366.95001220703125,368.0,353.6499938964844,357.0,24588471
2025-03-25,360.2139587402344,366.95001220703125,371.45001220703125,364.1499938964844,369.0,23189083
2025-03-26,348.13970947265625,354.6499938964844,369.0,353.29998779296875,366.95001220703125,18668095
2025-03-27,354.02960205078125,360.6499938964844,364.45001220703125,351.0,353.8999938964844,37930538
2025-03-28,351.03558349609375,357.6000061035156,364.29998779296875,356.45001220703125,362.0,11327077
2025-04-01,345.68560791015625,352.1499938964844,362.8999938964844,350.8500061035156,352.3500061035156,18736320
2025-04-02,345.29296875,351.75,353.45001220703125,347.04998779296875,352.1499938964844,13593404
2025-04-03,352.31170654296875,358.8999938964844,361.3500061035156,351.75,351.75,10317410
2025-04-04,343.9677429199219,350.3999938964844,358.8500061035156,348.54998779296875,358.8500061035156,10872963
2025-04-07,343.3787536621094,349.79998779296875,351.3999938964844,324.0,328.0,18025165
2025-04-08,346.4709777832031,352.95001220703125,358.25,350.0,356.8500061035156,17506712
2025-04-09,342.9370422363281,349.3500061035156,354.79998779296875,348.20001220703125,354.0,7462119
2025-04-11,353.48968505859375,360.1000061035156,361.5,351.0,351.0,11246077
2025-04-15,355.8456115722656,362.5,368.45001220703125,361.54998779296875,367.0,17497327
2025-04-16,352.704345703125,359.29998779296875,363.0,357.8999938964844,362.5,11541484
2025-04-17,357.318115234375,364.0,365.45001220703125,357.25,359.25,12288196
2025-04-21,357.8580017089844,364.54998779296875,368.20001220703125,361.79998779296875,365.79998779296875,7375594
2025-04-22,353.6369323730469,360.25,367.04998779296875,359.70001220703125,367.04998779296875,12077119
2025-04-23,357.1217346191406,363.79998779296875,364.25,357.8999938964844,362.95001220703125,9719205
2025-04-24,356.53277587890625,363.20001220703125,366.45001220703125,361.6000061035156,363.75,7491123
2025-04-25,349.9067077636719,356.45001220703125,365.79998779296875,351.1000061035156,363.20001220703125,9785640
2025-04-28,354.864013671875,361.5,362.8999938964844,353.70001220703125,353.70001220703125,5315840
2025-04-29,350.39752197265625,356.95001220703125,364.3500061035156,354.1000061035156,364.0,9472828
2025-04-30,348.04156494140625,354.54998779296875,361.0,352.0,357.0,16739088
2025-05-02,342.2989501953125,348.70001220703125,358.0,347.6000061035156,354.54998779296875,8221620
2025-05-05,342.2008056640625,348.6000061035156,352.0,345.54998779296875,351.0,9492646
2025-05-06,335.5256042480469,341.79998779296875,349.5,340.0,349.0,8904223
2025-05-07,335.77099609375,342.04998779296875,343.70001220703125,337.0,338.0,8465490
2025-05-08,333.7586669921875,340.0,343.1000061035156,338.3999938964844,341.04998779296875,14286109
2025-05-09,328.60504150390625,334.75,338.75,330.6000061035156,334.20001220703125,11322011
2025-05-12,342.1517028808594,348.54998779296875,349.20001220703125,338.1000061035156,340.3999938964844,7978210
2025-05-13,335.23114013671875,341.5,349.79998779296875,340.5,348.6000061035156,14738980
2025-05-14,332.33526611328125,338.54998779296875,343.8500061035156,337.75,342.45001220703125,22485535
2025-05-15,335.6728820800781,341.95001220703125,343.75,332.6499938964844,339.5,43307763
2025-05-16,336.8017578125,343.1000061035156,347.6000061035156,342.0,343.0,6920351
2025-05-19,338.8141174316406,345.1499938964844,347.70001220703125,342.3999938964844,343.1000061035156,6218209
2025-05-20,336.3109436035156,342.6000061035156,349.70001220703125,341.54998779296875,346.8999938964844,9986143
2025-05-21,339.7957763671875,346.1499938964844,347.3999938964844,339.8500061035156,342.54998779296875,5930972
2025-05-22,335.1329650878906,341.3999938964844,347.0,338.25,346.1499938964844,8717514
2025-05-23,338.27423095703125,344.6000061035156,344.95001220703125,340.1499938964844,342.0,4045937
2025-05-26,337.19439697265625,343.5,351.20001220703125,342.54998779296875,351.0,16655082
2025-05-27,332.33526611328125,338.54998779296875,344.5,336.79998779296875,344.0,24937330
2025-05-28,333.8077392578125,340.04998779296875,340.70001220703125,337.1000061035156,338.6000061035156,10985957
2025-05-29,333.12060546875,339.3500061035156,342.25,338.04998779296875,341.0,15884093
2025-05-30,327.7706298828125,333.8999938964844,340.75,332.8500061035156,337.5,19143010
2025-06-02,326.4454040527344,332.54998779296875,334.79998779296875,330.29998779296875,333.8999938964844,29479727
2025-06-03,322.2243347167969,328.25,334.75,327.0,333.0,14081719
2025-06-04,323.20599365234375,329.25,329.95001220703125,324.8500061035156,329.0,15654279
2025-06-05,322.61700439453125,328.6499938964844,331.6000061035156,327.6000061035156,329.20001220703125,16270360
2025-06-06,326.73992919921875,332.8500061035156,333.5,329.04998779296875,329.6499938964844,11402511
2025-06-09,330.9118957519531,337.1000061035156,337.54998779296875,332.75,333.8999938964844,19416373
2025-06-10,332.9733581542969,339.20001220703125,340.8999938964844,336.79998779296875,338.79998779296875,12061248
2025-06-11,331.8935546875,338.1000061035156,342.6000061035156,337.45001220703125,341.0,10807496
2025-06-12,327.5743408203125,333.70001220703125,341.6499938964844,332.6499938964844,338.1499938964844,11881618
2025-06-13,325.8564453125,331.95001220703125,332.8999938964844,326.6000061035156,326.79998779296875,11711773
2025-06-16,327.5743408203125,333.70001220703125,334.6499938964844,330.6000061035156,332.0,8065112
2025-06-17,329.0467834472656,335.20001220703125,336.8999938964844,333.1000061035156,334.0,6796992
2025-06-18,326.2981872558594,332.3999938964844,335.8999938964844,330.75,335.20001220703125,17835507
2025-06-19,323.9913024902344,330.04998779296875,333.1499938964844,328.54998779296875,332.3999938964844,11610604
2025-06-20,329.0467834472656,335.20001220703125,336.0,329.70001220703125,330.0,16592862
2025-06-23,326.4945068359375,332.6000061035156,335.70001220703125,330.3500061035156,333.70001220703125,8277787
2025-06-24,323.8931579589844,329.95001220703125,331.70001220703125,321.3500061035156,331.0,100814893
2025-06-25,324.7766418457031,330.8500061035156,333.70001220703125,329.3999938964844,331.5,17963666
2025-06-26,330.96099853515625,337.1499938964844,337.79998779296875,331.29998779296875,332.3999938964844,13754087
2025-06-27,332.08984375,338.29998779296875,341.29998779296875,334.45001220703125,338.95001220703125,50845169
2025-06-30,328.75225830078125,334.8999938964844,337.25,333.6499938964844,335.75,11858890
2025-07-01,326.4945068359375,332.6000061035156,335.25,332.1499938964844,335.25,8903292
2025-07-02,327.6233825683594,333.75,335.6499938964844,331.29998779296875,332.6499938964844,11326880
2025-07-03,328.4577941894531,334.6000061035156,336.3500061035156,331.0,334.6000061035156,15786429
2025-07-04,329.34124755859375,335.5,336.0,332.25,335.70001220703125,5899185
2025-07-07,331.2554931640625,337.45001220703125,339.0,333.75,335.5,9454556
2025-07-08,336.8999328613281,343.20001220703125,343.8999938964844,337.0,338.20001220703125,12092302
2025-07-09,337.68524169921875,344.0,345.6000061035156,342.79998779296875,343.25,9079872
2025-07-10,335.1820373535156,341.45001220703125,345.0,341.20001220703125,344.0,6426072
2025-07-11,336.40911865234375,342.70001220703125,344.0,339.5,340.5,17234194
2025-07-14,335.82012939453125,342.1000061035156,345.0,339.95001220703125,343.04998779296875,11516965
2025-07-15,335.7219543457031,342.0,344.1000061035156,340.95001220703125,343.1499938964844,8450777
2025-07-16,336.1636962890625,342.45001220703125,343.79998779296875,340.79998779296875,342.0,6001484
2025-07-17,336.3599853515625,342.6499938964844,344.5,342.0,344.20001220703125,7562006
2025-07-18,335.82012939453125,342.1000061035156,343.8999938964844,340.6499938964844,343.0,6370338
2025-07-21,335.28021240234375,341.54998779296875,342.79998779296875,339.29998779296875,342.1000061035156,4463318
2025-07-22,334.5930480957031,340.8500061035156,342.6000061035156,340.04998779296875,341.54998779296875,4728372
2025-07-23,336.7526550292969,343.04998779296875,344.0,340.95001220703125,341.79998779296875,5058422
2025-07-24,332.6788635253906,338.8999938964844,343.6000061035156,336.5,343.6000061035156,9098453
2025-07-25,327.08349609375,333.20001220703125,339.8999938964844,332.54998779296875,338.8999938964844,7790739
2025-07-28,326.8381042480469,332.95001220703125,336.6000061035156,330.3500061035156,333.45001220703125,4605823
2025-07-29,328.4577941894531,334.6000061035156,335.5,328.5,332.0,7551356
2025-07-30,332.5806884765625,338.79998779296875,342.29998779296875,332.5,335.0,12537358
2025-07-31,328.1142272949219,334.25,340.1000061035156,333.0,336.04998779296875,8935384
2025-08-01,324.82568359375,330.8999938964844,334.75,330.20001220703125,333.0,7107542
2025-08-04,325.905517578125,332.0,333.29998779296875,327.20001220703125,330.8999938964844,8193399
2025-08-05,327.47613525390625,333.6000061035156,334.3500061035156,331.29998779296875,332.45001220703125,9855535
2025-08-06,326.0036926269531,332.1000061035156,335.3999938964844,331.6000061035156,333.6000061035156,13872826
2025-08-07,323.69683837890625,329.75,332.45001220703125,328.6499938964844,332.1000061035156,8731389
2025-08-08,328.60504150390625,334.75,337.5,329.6499938964844,330.0,11247218
2025-08-11,329.9793395996094,336.1499938964844,339.1000061035156,333.95001220703125,335.0,11993280
2025-08-12,333.8568420410156,340.1000061035156,341.8500061035156,335.75,336.25,7221182
2025-08-13,333.7095947265625,339.95001220703125,343.0,339.1499938964844,340.29998779296875,5417151
2025-08-14,333.12060546875,339.3500061035156,340.45001220703125,336.29998779296875,339.95001220703125,5689423
2025-08-18,329.88116455078125,336.04998779296875,341.79998779296875,335.45001220703125,341.45001220703125,6511340
2025-08-19,328.8995056152344,335.04998779296875,340.6499938964844,334.1499938964844,338.8999938964844,10316115
2025-08-20,335.7219543457031,342.0,343.3999938964844,336.5,337.79998779296875,10824544
2025-08-21,332.5806884765625,338.79998779296875,344.3500061035156,336.8999938964844,342.3500061035156,11135121
2025-08-22,330.8137512207031,337.0,338.8999938964844,335.5,338.5,8534844
2025-08-25,331.64813232421875,337.8500061035156,341.3999938964844,337.04998779296875,337.04998779296875,7142387
2025-08-26,327.08349609375,333.20001220703125,337.3999938964844,331.75,336.1499938964844,13113388
2025-08-28,324.7275390625,330.79998779296875,332.8999938964844,328.70001220703125,331.25,10486948
2025-08-29,321.53717041015625,327.54998779296875,331.5,327.0,331.0,11813425
2025-09-01,324.62939453125,330.70001220703125,331.6000061035156,328.0,328.0,6897558
2025-09-02,330.1265869140625,336.29998779296875,338.25,331.1000061035156,331.1000061035156,9224639
2025-09-03,328.1142272949219,334.25,338.0,333.5,336.5,10778333
2025-09-04,327.2713623046875,330.04998779296875,334.8999938964844,329.29998779296875,333.5,7934237
2025-09-05,325.9327392578125,328.70001220703125,331.79998779296875,325.95001220703125,330.04998779296875,5678244
2025-09-08,323.9495849609375,326.70001220703125,330.95001220703125,326.3500061035156,328.75,5239184
2025-09-09,321.3714599609375,324.1000061035156,328.1499938964844,323.6499938964844,327.6000061035156,9735495
2025-09-10,322.9084167480469,325.6499938964844,328.04998779296875,325.1499938964844,325.5,6509477
2025-09-11,328.262939453125,331.04998779296875,333.5,326.0,326.45001220703125,10309925
2025-09-12,328.9075012207031,331.70001220703125,333.5,328.3999938964844,332.0,5257048
2025-09-15,328.3125305175781,331.1000061035156,333.79998779296875,330.6499938964844,331.0,6566824
2025-09-16,332.2292785644531,335.04998779296875,335.79998779296875,331.20001220703125,331.20001220703125,8784889
2025-09-17,333.5679016113281,336.3999938964844,337.45001220703125,334.54998779296875,335.5,7936518
2025-09-18,334.1133117675781,336.95001220703125,337.6000061035156,334.1000061035156,337.0,6497322
2025-09-19,335.7989807128906,338.6499938964844,339.5,336.45001220703125,336.95001220703125,10646331
2025-09-22,336.3443603515625,339.20001220703125,340.3500061035156,336.8500061035156,339.1499938964844,6966213
2025-09-23,340.11236572265625,343.0,344.1000061035156,338.1000061035156,339.45001220703125,10738268
2025-09-24,344.67364501953125,347.6000061035156,350.3999938964844,342.25,343.29998779296875,14653575
2025-09-25,337.6333923339844,340.5,350.79998779296875,340.0,349.29998779296875,13228081
2025-09-26,335.0552673339844,337.8999938964844,340.75,336.45001220703125,340.5,6337702
2025-09-29,338.0796203613281,340.95001220703125,343.75,338.0,339.1000061035156,16922231
2025-09-30,337.5838317871094,340.45001220703125,343.04998779296875,339.1499938964844,341.1000061035156,8308029
2025-10-01,337.385498046875,340.25,343.04998779296875,338.04998779296875,340.29998779296875,6022078
2025-10-03,339.1207580566406,342.0,343.5,338.75,340.25,8506827
2025-10-06,336.24517822265625,339.1000061035156,341.79998779296875,335.6499938964844,340.6000061035156,8436245
2025-10-07,335.1544494628906,338.0,341.3999938964844,336.8500061035156,339.1000061035156,16130172
2025-10-08,330.98980712890625,333.79998779296875,339.25,332.29998779296875,339.25,13223442
2025-10-09,333.0225524902344,335.8500061035156,336.3999938964844,331.20001220703125,333.79998779296875,6824759
2025-10-10,336.84014892578125,339.70001220703125,341.95001220703125,335.95001220703125,336.0,8970962
2025-10-13,338.82330322265625,341.70001220703125,342.1000061035156,336.20001220703125,337.95001220703125,6663149
2025-10-14,333.8157958984375,336.6499938964844,343.0,335.20001220703125,342.0,7545848
2025-10-15,336.3939208984375,339.25,341.75,336.75,336.95001220703125,8121744
2025-10-16,338.6249694824219,341.5,342.6000061035156,339.6499938964844,340.20001220703125,6788416
2025-10-17,338.1291809082031,341.0,344.20001220703125,340.1499938964844,341.5,7032129
2025-10-20,339.0711975097656,341.95001220703125,344.45001220703125,340.29998779296875,341.3999938964844,6896835
2025-10-21,339.1207580566406,342.0,343.5,341.04998779296875,342.95001220703125,346988
2025-10-23,339.7652893066406,342.6499938964844,345.20001220703125,341.04998779296875,343.79998779296875,8710859
2025-10-24,336.7409973144531,339.6000061035156,343.25,338.1499938964844,342.45001220703125,7584711
2025-10-27,338.87286376953125,341.75,342.8999938964844,340.45001220703125,340.70001220703125,6752390
2025-10-28,336.2947692871094,339.1499938964844,342.8999938964844,337.29998779296875,342.3999938964844,13186584
2025-10-29,344.574462890625,347.5,350.0,339.1499938964844,339.25,15423201
2025-10-30,342.2442321777344,345.1499938964844,349.0,343.45001220703125,349.0,6721032
2025-10-31,334.1133117675781,336.95001220703125,345.0,335.6000061035156,345.0,18651312
2025-11-03,332.3780212402344,335.20001220703125,337.5,333.3999938964844,336.8500061035156,10242245
2025-11-04,327.8167419433594,330.6000061035156,336.0,329.70001220703125,335.3999938964844,11887651
2025-11-05,327.8167419433594,330.6000061035156,330.6000061035156,330.6000061035156,330.6000061035156,0
2025-11-06,323.8999938964844,326.6499938964844,332.95001220703125,324.6000061035156,332.04998779296875,11587302
2025-11-07,326.1000061035156,326.1000061035156,327.1000061035156,320.8500061035156,324.3999938964844,8578167
2025-11-10,325.45001220703125,325.45001220703125,328.25,324.0,326.1000061035156,5246998
2025-11-11,326.6499938964844,326.6499938964844,327.45001220703125,322.8500061035156,325.95001220703125,6103758
2025-11-12,327.1499938964844,327.1499938964844,328.25,325.54998779296875,327.5,6850550
2025-11-13,326.95001220703125,326.95001220703125,329.95001220703125,325.54998779296875,327.1499938964844,7276001
2025-11-14,328.45001220703125,328.45001220703125,329.8999938964844,326.20001220703125,327.0,9169855
2025-11-17,330.20001220703125,330.20001220703125,331.45001220703125,328.54998779296875,329.0,6283156
2025-11-18,328.45001220703125,328.45001220703125,329.75,327.1499938964844,329.04998779296875,6776200
2025-11-19,326.6000061035156,326.6000061035156,328.95001220703125,325.04998779296875,328.95001220703125,6935056
2025-11-20,326.6000061035156,326.6000061035156,330.0,326.20001220703125,328.0,5155775
2025-11-21,326.6499938964844,326.6499938964844,328.3999938964844,325.0,326.8500061035156,6142545
2025-11-24,323.45001220703125,323.45001220703125,327.1000061035156,322.04998779296875,326.70001220703125,13719726
2025-11-25,323.70001220703125,323.70001220703125,325.6000061035156,322.5,323.45001220703125,8074651
2025-11-26,326.1000061035156,326.1000061035156,327.79998779296875,324.0,324.29998779296875,7101095
2025-11-27,327.3500061035156,327.3500061035156,328.75,325.0,327.1499938964844,6755179
2025-11-28,326.45001220703125,326.45001220703125,328.1499938964844,324.25,328.0,8930988
2025-12-01,327.1000061035156,327.1000061035156,328.25,325.45001220703125,327.1000061035156,6936186
2025-12-02,328.6000061035156,328.6000061035156,329.95001220703125,326.75,327.45001220703125,5806943
2025-12-03,322.95001220703125,322.95001220703125,329.0,321.29998779296875,329.0,8546132
2025-12-04,322.95001220703125,322.95001220703125,324.29998779296875,321.1000061035156,322.8999938964844,5965357
2025-12-05,323.29998779296875,323.29998779296875,324.1499938964844,320.95001220703125,322.25,6574010
2025-12-08,319.5,319.5,323.20001220703125,317.8500061035156,323.20001220703125,7906928
2025-12-09,319.8500061035156,319.8500061035156,321.3999938964844,315.54998779296875,317.45001220703125,7152584
2025-12-10,321.6000061035156,321.6000061035156,323.70001220703125,319.5,319.8500061035156,5484712
2025-12-11,322.6000061035156,322.6000061035156,323.45001220703125,319.1499938964844,321.6499938964844,6317942
2025-12-12,325.04998779296875,325.04998779296875,325.95001220703125,322.8999938964844,322.8999938964844,4261023
2025-12-15,323.95001220703125,323.95001220703125,325.29998779296875,321.54998779296875,323.04998779296875,10219819
2025-12-16,321.0,321.0,323.79998779296875,319.04998779296875,322.04998779296875,5241263
2025-12-17,321.25,321.25,322.3999938964844,319.54998779296875,320.0,5043027
2025-12-18,318.5,318.5,322.1499938964844,317.0,322.0,5554193
2025-12-19,319.8999938964844,319.8999938964844,320.6000061035156,317.5,318.95001220703125,10833662
2025-12-22,320.70001220703125,320.70001220703125,323.6499938964844,319.5,319.95001220703125,8925871
2025-12-23,323.25,323.25,324.75,320.25,321.04998779296875,6024641
2025-12-24,322.54998779296875,322.54998779296875,326.6499938964844,322.25,323.8999938964844,5678004
2025-12-25,322.54998779296875,322.54998779296875,322.54998779296875,322.54998779296875,322.54998779296875,0
2025-12-26,324.1000061035156,324.1000061035156,325.75,322.29998779296875,322.54998779296875,4174183
2025-12-29,325.5,325.5,325.79998779296875,323.04998779296875,324.1000061035156,14043845
2025-12-30,324.8999938964844,324.8999938964844,325.54998779296875,323.3500061035156,325.0,8035909
2025-12-31,329.54998779296875,329.54998779296875,330.6499938964844,324.70001220703125,324.75,8497983
2026-01-01,336.29998779296875,336.29998779296875,336.8999938964844,329.6000061035156,329.79998779296875,10357315
2026-01-02,352.1000061035156,352.1000061035156,353.0,335.95001220703125,336.79998779296875,23128940
2026-01-05,350.6000061035156,350.6000061035156,354.79998779296875,348.3999938964844,350.3500061035156,18248271
2026-01-06,350.79998779296875,350.79998779296875,354.1000061035156,346.1499938964844,349.8999938964844,8641743
2026-01-07,348.8500061035156,348.8500061035156,351.3500061035156,346.29998779296875,349.54998779296875,7165806
2026-01-08,344.3999938964844,344.3999938964844,349.79998779296875,342.20001220703125,346.75,8805975
2026-01-09,336.0,336.0,344.3999938964844,334.3999938964844,344.3999938964844,10161744
2026-01-12,337.45001220703125,337.45001220703125,340.6499938964844,333.70001220703125,336.75,9406174
2026-01-13,337.8999938964844,337.8999938964844,339.25,335.04998779296875,337.45001220703125,5583379
2026-01-14,349.1000061035156,349.1000061035156,350.5,337.45001220703125,338.8999938964844,20389924
2026-01-15,349.1000061035156,349.1000061035156,349.1000061035156,349.1000061035156,349.1000061035156,0
2026-01-16,346.3500061035156,346.3500061035156,354.04998779296875,345.3999938964844,352.6499938964844,14275582
