date_,adj close_redington.ns,close_redington.ns,high_redington.ns,low_redington.ns,open_redington.ns,volume_redington.ns
2025-01-15,202.22938537597656,206.72999572753906,208.8000030517578,202.0,202.08999633789062,2772982
2025-01-16,211.6693115234375,216.3800048828125,218.0,206.6199951171875,207.4499969482422,4856747
2025-01-17,204.61627197265625,209.1699981689453,217.4499969482422,207.5,217.39999389648438,2516317
2025-01-20,217.19630432128906,222.02999877929688,224.99000549316406,209.6300048828125,210.0,15594383
2025-01-21,214.17356872558594,218.94000244140625,229.0,217.2100067138672,223.0,4697410
2025-01-22,213.7529296875,218.50999450683594,230.89999389648438,216.64999389648438,220.0,31223172
2025-01-23,223.2515411376953,228.22000122070312,229.6999969482422,214.66000366210938,218.0,8412507
2025-01-24,218.41908264160156,223.27999877929688,228.8000030517578,221.1999969482422,227.8000030517578,3270137
2025-01-27,219.37774658203125,224.25999450683594,229.39999389648438,218.32000732421875,223.27999877929688,6707852
2025-01-28,198.48275756835938,202.89999389648438,224.0,201.0,222.97999572753906,7077048
2025-01-29,201.76962280273438,206.25999450683594,209.39999389648438,199.1999969482422,202.39999389648438,2765858
2025-01-30,207.00314331054688,211.61000061035156,215.0,204.5800018310547,206.60000610351562,1591574
2025-01-31,201.74026489257812,206.22999572753906,212.0500030517578,205.10000610351562,210.8000030517578,1615470
2025-02-01,199.57838439941406,204.02000427246094,209.25,202.5,204.66000366210938,736712
2025-02-03,199.16754150390625,203.60000610351562,209.1999969482422,200.80999755859375,203.1999969482422,1399099
2025-02-04,198.0425567626953,202.4499969482422,208.5,201.66000366210938,205.3000030517578,865398
2025-02-05,209.6737060546875,214.33999633789062,216.8000030517578,203.41000366210938,204.5500030517578,2346092
2025-02-06,223.0363311767578,228.0,231.6999969482422,213.00999450683594,224.0,25182216
2025-02-07,226.75360107421875,231.8000030517578,232.8000030517578,224.5,225.0,10665612
2025-02-10,236.6924285888672,241.9600067138672,244.8000030517578,229.39999389648438,233.0,34316102
2025-02-11,226.4503631591797,231.49000549316406,242.3699951171875,228.42999267578125,242.0,9036327
2025-02-12,224.05368041992188,229.0399932861328,230.61000061035156,222.5,227.5,5462453
2025-02-13,239.2260284423828,244.5500030517578,248.0,226.60000610351562,228.10000610351562,28447016
2025-02-14,239.92056274414062,245.25999450683594,247.69000244140625,238.6999969482422,247.0,11046406
2025-02-17,237.62173461914062,242.91000366210938,255.75999450683594,233.66000366210938,241.8000030517578,14350711
2025-02-18,222.84068298339844,227.8000030517578,243.1999969482422,225.5500030517578,242.8800048828125,5487500
2025-02-19,242.65960693359375,248.05999755859375,251.22999572753906,225.55999755859375,226.7100067138672,13274935
2025-02-20,244.02914428710938,249.4600067138672,250.77999877929688,242.5500030517578,245.0,7096771
2025-02-21,246.0345001220703,251.50999450683594,263.8900146484375,248.0,249.0,11923672
2025-02-24,244.80194091796875,250.25,256.8800048828125,246.35000610351562,248.77000427246094,6585491
2025-02-25,243.44219970703125,248.86000061035156,254.58999633789062,244.14999389648438,248.89999389648438,4002531
2025-02-27,245.56495666503906,251.02999877929688,254.0,243.10000610351562,249.35000610351562,4038717
2025-02-28,219.4364471435547,224.32000732421875,250.38999938964844,222.10000610351562,249.47999572753906,9842512
2025-03-03,227.16445922851562,232.22000122070312,235.0,222.55999755859375,227.61000061035156,6216719
2025-03-04,223.5645751953125,228.5399932861328,233.5,225.5399932861328,230.0,3040169
2025-03-05,241.6129150390625,246.99000549316406,252.24000549316406,229.00999450683594,229.75,21229458
2025-03-06,241.93572998046875,247.32000732421875,252.77999877929688,242.7899932861328,247.0,5686370
2025-03-07,245.64321899414062,251.11000061035156,256.989990234375,248.41000366210938,249.24000549316406,6068734
2025-03-10,239.5390625,244.8699951171875,254.89999389648438,242.5,252.0,2620220
2025-03-11,231.78170776367188,236.94000244140625,242.4199981689453,234.5,242.39999389648438,2903635
2025-03-12,229.3263397216797,234.42999267578125,241.60000610351562,228.64999389648438,239.39999389648438,3714005
2025-03-13,219.71035766601562,224.60000610351562,236.63999938964844,223.6199951171875,235.5800018310547,3448246
2025-03-17,220.6787872314453,225.58999633789062,228.1999969482422,223.14999389648438,226.5,3777112
2025-03-18,220.6787872314453,225.58999633789062,225.58999633789062,225.58999633789062,225.58999633789062,0
2025-03-19,221.74505615234375,226.67999267578125,229.39999389648438,223.19000244140625,228.5,3251893
2025-03-20,222.49830627441406,227.4499969482422,234.89999389648438,224.0500030517578,229.1999969482422,3962208
2025-03-21,244.73345947265625,250.17999267578125,257.5,229.05999755859375,229.8699951171875,39693276
2025-03-24,237.6315155029297,242.9199981689453,253.75,242.0,251.39999389648438,4240725
2025-03-25,238.65866088867188,243.97000122070312,248.36000061035156,238.35000610351562,244.8000030517578,3636699
2025-03-26,233.01426696777344,238.1999969482422,244.8000030517578,236.2100067138672,242.47000122070312,3604046
2025-03-27,238.2771453857422,243.5800018310547,255.5,237.0500030517578,239.35000610351562,6096655
2025-03-28,237.66085815429688,242.9499969482422,244.8800048828125,238.11000061035156,242.5,2452078
2025-04-01,224.7091064453125,229.7100067138672,242.7899932861328,227.49000549316406,241.9499969482422,4678369
2025-04-02,225.4525604248047,230.47000122070312,234.60000610351562,228.08999633789062,232.1999969482422,2656857
2025-04-03,223.29066467285156,228.25999450683594,230.5500030517578,222.0500030517578,228.9499969482422,3763823
2025-04-04,209.72262573242188,214.38999938964844,229.25999450683594,212.10000610351562,228.25999450683594,3169289
2025-04-07,198.991455078125,203.4199981689453,206.8000030517578,176.94000244140625,176.9499969482422,7581410
2025-04-08,196.85891723632812,201.24000549316406,209.52999877929688,198.5,207.0,4725046
2025-04-09,200.26315307617188,204.72000122070312,214.19000244140625,199.5500030517578,202.5500030517578,12404667
2025-04-11,210.7888946533203,215.47999572753906,217.72999572753906,209.11000061035156,214.00999450683594,10032476
2025-04-15,219.78860473632812,224.67999267578125,226.41000366210938,216.32000732421875,221.47999572753906,3463507
2025-04-16,221.4418182373047,226.3699951171875,229.19000244140625,222.0,225.39999389648438,3486775
2025-04-17,218.68321228027344,223.5500030517578,227.6999969482422,222.77000427246094,226.5,1684810
2025-04-21,224.0928192138672,229.0800018310547,231.5399932861328,221.69000244140625,223.5500030517578,2209804
2025-04-22,218.92776489257812,223.8000030517578,233.0,221.10000610351562,229.10000610351562,2183580
2025-04-23,232.9066619873047,238.08999633789062,240.0,225.0,225.0,11298116
2025-04-24,239.9401397705078,245.27999877929688,247.88999938964844,237.30999755859375,238.0,7860560
2025-04-25,240.09664916992188,245.44000244140625,250.5,237.55999755859375,245.0,6284851
2025-04-28,244.20521545410156,249.63999938964844,250.97000122070312,244.0500030517578,245.0,3719628
2025-04-29,242.99220275878906,248.39999389648438,252.99000549316406,245.3000030517578,249.64999389648438,2965698
2025-04-30,240.36077880859375,245.7100067138672,253.1699981689453,243.60000610351562,247.9499969482422,2793360
2025-05-02,245.5258331298828,250.99000549316406,255.47999572753906,243.55999755859375,245.1999969482422,3109906
2025-05-05,243.17807006835938,248.58999633789062,255.49000549316406,246.52000427246094,253.0,2020754
2025-05-06,244.7041015625,250.14999389648438,258.5,248.00999450683594,249.02000427246094,8472053
2025-05-07,246.68991088867188,252.17999267578125,253.64999389648438,243.82000732421875,244.0,2068031
2025-05-08,242.11180114746094,247.5,256.2799987792969,244.0,252.1199951171875,1915449
2025-05-09,253.70382690429688,259.3500061035156,264.79998779296875,240.5500030517578,240.55999755859375,7216394
2025-05-12,255.25921630859375,260.94000244140625,267.7900085449219,259.010009765625,264.5400085449219,4628903
2025-05-13,266.58709716796875,272.5199890136719,281.8999938964844,261.010009765625,261.1000061035156,17618708
2025-05-14,271.91845703125,277.9700012207031,279.0,271.1499938964844,273.20001220703125,5204037
2025-05-15,273.209716796875,279.2900085449219,280.45001220703125,276.0,277.9700012207031,2666313
2025-05-16,274.060791015625,280.1600036621094,281.5,276.5199890136719,279.29998779296875,1767396
2025-05-19,274.0705871582031,280.1700134277344,290.6499938964844,277.5,281.0,4056114
2025-05-20,276.49658203125,282.6499938964844,306.989990234375,280.2799987792969,300.010009765625,18143264
2025-05-21,283.5691833496094,289.8800048828125,297.0,281.29998779296875,286.1499938964844,7116531
2025-05-22,268.8957214355469,274.8800048828125,289.5,274.0,289.5,3607616
2025-05-23,265.8534240722656,271.7699890136719,278.5,270.9599914550781,275.9800109863281,2344501
2025-05-26,260.9525146484375,266.760009765625,273.5199890136719,264.54998779296875,271.7699890136719,2171657
2025-05-27,255.35704040527344,261.0400085449219,269.739990234375,259.0,268.0,2510998
2025-05-28,261.7937927246094,267.6199951171875,270.70001220703125,262.5,262.57000732421875,3633910
2025-05-29,258.90802001953125,264.6700134277344,270.25,263.2099914550781,269.0,1714747
2025-05-30,253.0386505126953,258.6700134277344,265.75,256.4599914550781,265.0,3363939
2025-06-02,263.9263000488281,269.79998779296875,270.1000061035156,258.0,258.6000061035156,3789877
2025-06-03,262.99700927734375,268.8500061035156,274.95001220703125,266.29998779296875,270.0,3944192
2025-06-04,261.3340148925781,267.1499938964844,276.0,265.20001220703125,270.20001220703125,2051637
2025-06-05,270.9206848144531,276.95001220703125,277.5,268.20001220703125,268.79998779296875,2691822
2025-06-06,276.5455017089844,282.70001220703125,285.0,274.0,277.8999938964844,3256548
2025-06-09,279.5290832519531,285.75,290.8999938964844,283.3500061035156,285.0,1947664
2025-06-10,286.3277893066406,292.70001220703125,295.0,286.0,287.45001220703125,3434742
2025-06-11,280.7518615722656,287.0,303.5,282.75,293.70001220703125,3692225
2025-06-12,292.7351989746094,299.25,304.0,286.1499938964844,286.75,10601489
2025-06-13,288.92010498046875,295.3500061035156,299.54998779296875,290.79998779296875,296.20001220703125,2917908
2025-06-16,290.5341796875,297.0,298.3500061035156,284.54998779296875,293.5,2303376
2025-06-17,288.968994140625,295.3999938964844,297.20001220703125,289.54998779296875,296.29998779296875,1899658
2025-06-18,289.99615478515625,296.45001220703125,309.95001220703125,294.3500061035156,294.8999938964844,7555799
2025-06-19,292.7351989746094,299.25,302.79998779296875,294.1000061035156,296.5,3573321
2025-06-20,286.81689453125,293.20001220703125,301.79998779296875,290.0,299.8999938964844,2892384
2025-06-23,283.3930969238281,289.70001220703125,292.04998779296875,285.6499938964844,291.95001220703125,2329066
2025-06-24,292.8819274902344,299.3999938964844,302.45001220703125,293.95001220703125,294.0,2398992
2025-06-25,300.267578125,306.95001220703125,308.79998779296875,299.20001220703125,300.8999938964844,3094983
2025-06-26,290.43634033203125,296.8999938964844,312.8999938964844,296.0,307.6499938964844,2834016
2025-06-27,315.038818359375,322.04998779296875,329.70001220703125,296.70001220703125,298.54998779296875,7389597
2025-06-30,318.2669677734375,325.3500061035156,334.79998779296875,320.75,322.5,7463289
2025-07-01,322.52227783203125,329.70001220703125,331.25,323.1499938964844,326.6000061035156,3016063
2025-07-02,305.2076110839844,312.0,329.20001220703125,310.79998779296875,329.0,4247051
2025-07-03,305.54998779296875,312.3500061035156,320.54998779296875,310.6000061035156,313.70001220703125,4308472
2025-07-04,312.0,312.0,313.3999938964844,306.45001220703125,308.0,1795602
2025-07-07,310.20001220703125,310.20001220703125,315.20001220703125,308.8500061035156,311.5,1501973
2025-07-08,307.75,307.75,312.1499938964844,306.04998779296875,312.1499938964844,1317003
2025-07-09,300.95001220703125,300.95001220703125,309.3999938964844,300.0,309.0,1816252
2025-07-10,297.54998779296875,297.54998779296875,303.54998779296875,296.45001220703125,303.54998779296875,1522947
2025-07-11,299.79998779296875,299.79998779296875,301.1000061035156,294.79998779296875,297.95001220703125,1689109
2025-07-14,307.95001220703125,307.95001220703125,309.79998779296875,297.0,300.0,2381790
2025-07-15,309.6000061035156,309.6000061035156,313.8999938964844,304.75,309.0,1538234
2025-07-16,307.0,307.0,311.6000061035156,305.6000061035156,311.45001220703125,1077335
2025-07-17,308.54998779296875,308.54998779296875,310.20001220703125,305.3999938964844,308.04998779296875,770253
2025-07-18,310.75,310.75,312.95001220703125,305.5,308.54998779296875,1231310
2025-07-21,303.75,303.75,310.3500061035156,301.0,310.0,1088361
2025-07-22,311.8999938964844,311.8999938964844,313.20001220703125,302.04998779296875,305.6000061035156,1465737
2025-07-23,311.1499938964844,311.1499938964844,313.5,307.1499938964844,313.5,1130803
2025-07-24,303.5,303.5,311.1499938964844,302.0,309.6000061035156,1173978
2025-07-25,294.20001220703125,294.20001220703125,306.29998779296875,292.6000061035156,304.5,1441082
2025-07-28,286.1000061035156,286.1000061035156,294.3500061035156,284.1499938964844,292.79998779296875,2174088
2025-07-29,287.8999938964844,287.8999938964844,297.1000061035156,284.45001220703125,286.04998779296875,1944094
2025-07-30,265.45001220703125,265.45001220703125,290.5,264.1499938964844,289.95001220703125,5896950
2025-07-31,250.1999969482422,250.1999969482422,262.3500061035156,248.0500030517578,259.95001220703125,4980076
2025-08-01,249.4499969482422,249.4499969482422,258.8500061035156,245.64999389648438,251.5,3279248
2025-08-04,251.89999389648438,251.89999389648438,255.89999389648438,239.0,248.1999969482422,3944705
2025-08-05,253.0,253.0,258.6000061035156,251.85000610351562,255.0,2130960
2025-08-06,239.1999969482422,239.1999969482422,254.0,237.6999969482422,254.0,3838274
2025-08-07,242.85000610351562,242.85000610351562,243.89999389648438,234.64999389648438,239.0,2002520
2025-08-08,241.10000610351562,241.10000610351562,245.0,236.5,242.5500030517578,2539216
2025-08-11,242.6999969482422,242.6999969482422,244.0,238.35000610351562,240.10000610351562,989054
2025-08-12,235.8000030517578,235.8000030517578,242.9499969482422,234.25,242.25,1605988
2025-08-13,240.14999389648438,240.14999389648438,241.25,235.0,237.1999969482422,1369644
2025-08-14,237.10000610351562,237.10000610351562,241.35000610351562,234.89999389648438,240.0,1213950
2025-08-18,239.85000610351562,239.85000610351562,241.9499969482422,235.35000610351562,240.0,1932884
2025-08-19,243.64999389648438,243.64999389648438,249.14999389648438,238.1999969482422,241.10000610351562,2760769
2025-08-20,246.4499969482422,246.4499969482422,248.14999389648438,240.85000610351562,243.39999389648438,2737710
2025-08-21,242.1999969482422,242.1999969482422,247.6999969482422,241.85000610351562,246.9499969482422,1425213
2025-08-22,243.3000030517578,243.3000030517578,245.1999969482422,238.4499969482422,241.14999389648438,1793596
2025-08-25,243.39999389648438,243.39999389648438,245.5,241.14999389648438,244.0,1193553
2025-08-26,233.5,233.5,244.0,229.8000030517578,242.5,2555996
2025-08-28,235.14999389648438,235.14999389648438,237.89999389648438,231.3000030517578,233.10000610351562,1265166
2025-08-29,240.85000610351562,240.85000610351562,241.9499969482422,233.0500030517578,234.5,1916842
2025-09-01,243.88999938964844,243.88999938964844,245.1999969482422,236.1999969482422,240.60000610351562,1214606
2025-09-02,240.80999755859375,240.80999755859375,246.8000030517578,240.2100067138672,245.1999969482422,1359371
2025-09-03,237.27999877929688,237.27999877929688,241.7100067138672,236.3000030517578,239.5500030517578,1750720
2025-09-04,242.5,242.5,246.72999572753906,238.10000610351562,240.89999389648438,2471295
2025-09-05,236.80999755859375,236.80999755859375,244.0,235.63999938964844,243.0,1332743
2025-09-08,242.80999755859375,242.80999755859375,245.89999389648438,237.02000427246094,237.99000549316406,2200813
2025-09-09,243.2899932861328,243.2899932861328,244.39999389648438,239.0,242.44000244140625,1142690
2025-09-10,244.1699981689453,244.1699981689453,249.1999969482422,242.39999389648438,244.5,1705711
2025-09-11,242.11000061035156,242.11000061035156,245.27000427246094,241.3300018310547,244.27000427246094,595308
2025-09-12,243.8000030517578,243.8000030517578,246.6999969482422,242.1999969482422,242.1999969482422,897760
2025-09-15,241.4199981689453,241.4199981689453,245.35000610351562,241.0,243.8000030517578,1036095
2025-09-16,289.29998779296875,289.29998779296875,289.70001220703125,242.1999969482422,242.1999969482422,109209967
2025-09-17,292.17999267578125,292.17999267578125,304.70001220703125,282.1000061035156,295.0,59510999
2025-09-18,288.1400146484375,288.1400146484375,291.29998779296875,284.1199951171875,290.0,8590924
2025-09-19,299.7300109863281,299.7300109863281,314.3999938964844,286.8599853515625,288.1400146484375,80255917
2025-09-22,290.20001220703125,290.20001220703125,302.2200012207031,288.0,299.5,10029149
2025-09-23,285.0299987792969,285.0299987792969,292.4800109863281,283.2699890136719,291.5,3327492
2025-09-24,274.05999755859375,274.05999755859375,285.0,272.9599914550781,285.0,3960191
2025-09-25,268.8299865722656,268.8299865722656,277.0,267.1099853515625,274.1000061035156,3789384
2025-09-26,264.8299865722656,264.8299865722656,270.5,260.0,270.1000061035156,2542719
2025-09-29,291.239990234375,291.239990234375,299.8900146484375,262.54998779296875,268.75,17615667
2025-09-30,283.42999267578125,283.42999267578125,296.7799987792969,281.6000061035156,296.7799987792969,15712755
2025-10-01,279.0,279.0,285.1000061035156,275.79998779296875,285.0,4006458
2025-10-03,279.8500061035156,279.8500061035156,282.45001220703125,277.20001220703125,279.0,2690560
2025-10-06,276.8999938964844,276.8999938964844,281.20001220703125,275.0,280.8999938964844,1265916
2025-10-07,274.75,274.75,279.8999938964844,273.5,279.04998779296875,1419368
2025-10-08,274.1499938964844,274.1499938964844,278.8999938964844,272.20001220703125,275.79998779296875,2106237
2025-10-09,268.6000061035156,268.6000061035156,275.29998779296875,266.70001220703125,274.3500061035156,1785776
2025-10-10,290.1000061035156,290.1000061035156,293.79998779296875,267.70001220703125,269.70001220703125,37530912
2025-10-13,279.3999938964844,279.3999938964844,286.95001220703125,278.0,286.0,4772640
2025-10-14,273.0,273.0,279.8500061035156,268.54998779296875,279.29998779296875,2796136
2025-10-15,276.6000061035156,276.6000061035156,278.95001220703125,272.95001220703125,274.5,2352910
2025-10-16,271.70001220703125,271.70001220703125,276.5,270.79998779296875,276.0,1507563
2025-10-17,268.8999938964844,268.8999938964844,274.3500061035156,267.1000061035156,272.45001220703125,1698221
2025-10-20,267.20001220703125,267.20001220703125,270.0,263.45001220703125,268.6499938964844,1641610
2025-10-21,268.5,268.5,272.0,267.1499938964844,270.3999938964844,445352
2025-10-23,265.3999938964844,265.3999938964844,271.20001220703125,264.95001220703125,269.0,2157072
2025-10-24,264.04998779296875,264.04998779296875,269.8500061035156,262.8999938964844,265.79998779296875,1815574
2025-10-27,261.95001220703125,261.95001220703125,266.0,261.0,265.1000061035156,1333276
2025-10-28,261.3500061035156,261.3500061035156,266.3999938964844,259.29998779296875,263.5,1423165
2025-10-29,263.04998779296875,263.04998779296875,266.3999938964844,259.8500061035156,263.29998779296875,1671602
2025-10-30,258.6000061035156,258.6000061035156,265.0,258.0,265.0,1377315
2025-10-31,253.75,253.75,261.79998779296875,253.0,258.70001220703125,2010497
2025-11-03,252.89999389648438,252.89999389648438,262.0,251.0,255.64999389648438,3071839
2025-11-04,250.25,250.25,255.10000610351562,249.5,254.14999389648438,1775688
2025-11-05,250.25,250.25,250.25,250.25,250.25,0
2025-11-06,289.95001220703125,289.95001220703125,293.29998779296875,265.0,265.1499938964844,88099906
2025-11-07,292.0,292.0,297.29998779296875,279.1499938964844,286.8500061035156,35767764
2025-11-10,287.5,287.5,300.8999938964844,285.0,289.0,10399997
2025-11-11,288.29998779296875,288.29998779296875,293.20001220703125,285.1499938964844,287.45001220703125,4653700
2025-11-12,294.79998779296875,294.79998779296875,304.5,288.0,288.29998779296875,13012610
2025-11-13,296.5,296.5,306.79998779296875,293.1499938964844,296.25,8199682
2025-11-14,294.70001220703125,294.70001220703125,298.29998779296875,290.25,296.5,2654238
2025-11-17,296.3999938964844,296.3999938964844,299.70001220703125,294.6000061035156,296.0,1831539
2025-11-18,290.3999938964844,290.3999938964844,297.6000061035156,289.3999938964844,297.6000061035156,1802744
2025-11-19,293.95001220703125,293.95001220703125,295.45001220703125,289.25,291.8999938964844,1651113
2025-11-20,295.04998779296875,295.04998779296875,299.3999938964844,292.6499938964844,294.25,1938380
2025-11-21,284.79998779296875,284.79998779296875,293.75,283.6499938964844,290.0,1874052
2025-11-24,291.0,291.0,299.5,288.1000061035156,295.0,17449691
2025-11-25,288.04998779296875,288.04998779296875,292.0,285.6499938964844,290.0,2050172
2025-11-26,287.5,287.5,291.6499938964844,286.0,290.1000061035156,1842172
2025-11-27,283.54998779296875,283.54998779296875,290.29998779296875,282.0,289.0,2264397
2025-11-28,281.1000061035156,281.1000061035156,285.20001220703125,277.54998779296875,283.79998779296875,2130909
2025-12-01,282.1499938964844,282.1499938964844,287.5,280.6499938964844,281.0,2103821
2025-12-02,280.3500061035156,280.3500061035156,284.54998779296875,278.0,282.1000061035156,1431130
2025-12-03,275.3999938964844,275.3999938964844,288.8999938964844,274.0,280.8999938964844,2931846
2025-12-04,278.6000061035156,278.6000061035156,280.3500061035156,275.25,276.3999938964844,1456989
2025-12-05,268.75,268.75,278.3500061035156,266.25,278.3500061035156,2898740
2025-12-08,267.8999938964844,267.8999938964844,269.54998779296875,261.6000061035156,268.75,2026692
2025-12-09,275.29998779296875,275.29998779296875,277.0,265.29998779296875,267.0,2999026
2025-12-10,275.8500061035156,275.8500061035156,278.0,270.5,277.0,1562824
2025-12-11,279.95001220703125,279.95001220703125,280.8999938964844,272.70001220703125,275.0,1534138
2025-12-12,280.6499938964844,280.6499938964844,283.5,277.54998779296875,281.0,1132333
2025-12-15,281.1000061035156,281.1000061035156,287.95001220703125,279.75,280.70001220703125,1871856
2025-12-16,271.29998779296875,271.29998779296875,281.45001220703125,270.29998779296875,281.1000061035156,1098994
2025-12-17,273.6000061035156,273.6000061035156,275.79998779296875,271.20001220703125,271.5,1587583
2025-12-18,269.04998779296875,269.04998779296875,274.6499938964844,268.0,273.6000061035156,758074
2025-12-19,272.20001220703125,272.20001220703125,274.20001220703125,266.75,270.0,1344398
2025-12-22,274.8500061035156,274.8500061035156,277.0,272.5,274.0,790614
2025-12-23,275.3500061035156,275.3500061035156,276.3500061035156,271.95001220703125,275.0,682961
2025-12-24,274.6499938964844,274.6499938964844,279.1499938964844,273.25,276.0,983807
2025-12-25,274.6499938964844,274.6499938964844,274.6499938964844,274.6499938964844,274.6499938964844,0
2025-12-26,270.95001220703125,270.95001220703125,275.45001220703125,270.04998779296875,275.0,504667
2025-12-29,268.1499938964844,268.1499938964844,274.5,267.0,270.79998779296875,685710
2025-12-30,268.3999938964844,268.3999938964844,277.0,261.0,268.0,6101105
2025-12-31,272.3500061035156,272.3500061035156,274.95001220703125,267.04998779296875,268.0,1841640
2026-01-01,274.95001220703125,274.95001220703125,275.70001220703125,269.1499938964844,270.54998779296875,899625
2026-01-02,276.29998779296875,276.29998779296875,278.3500061035156,274.75,274.79998779296875,776265
2026-01-05,278.45001220703125,278.45001220703125,281.5,275.3999938964844,276.3999938964844,1371997
2026-01-06,285.79998779296875,285.79998779296875,293.29998779296875,278.0,278.70001220703125,9727865
2026-01-07,284.20001220703125,284.20001220703125,292.45001220703125,283.25,287.95001220703125,2516816
2026-01-08,280.6499938964844,280.6499938964844,299.29998779296875,278.1499938964844,285.6000061035156,8931588
2026-01-09,273.29998779296875,273.29998779296875,282.3999938964844,271.95001220703125,280.1499938964844,1457919
2026-01-12,269.1499938964844,269.1499938964844,280.79998779296875,267.75,273.29998779296875,2261122
2026-01-13,273.04998779296875,273.04998779296875,274.3999938964844,268.54998779296875,272.0,1413673
2026-01-14,273.6499938964844,273.6499938964844,276.79998779296875,271.54998779296875,272.6000061035156,1055689
2026-01-15,273.6499938964844,273.6499938964844,273.6499938964844,273.6499938964844,273.6499938964844,0
2026-01-16,263.5,263.5,273.8999938964844,262.0,273.5,2324762
